,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
46280|STAT5A,5.227893370984837e-06,Homo sapiens,STAT5A,tf,K562,Erythroblast,Bone Marrow,1,STAT5A
36226|DCP1A,5.9726827077444256e-06,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
42906|KMT2B,6.008607516816422e-06,Homo sapiens,KMT2B,cr,HCT-116,None,Colon,1,KMT2B
49266|SCML2,6.4384632127989505e-06,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
1874|RBL2,6.6653482440059975e-06,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
63609|ZNF558,6.745936809160469e-06,Homo sapiens,ZNF558,,HEK293,Epithelium,Embryonic Kidney,1,ZNF558
63377|ZSCAN5A,6.754219155857832e-06,Homo sapiens,ZSCAN5A,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN5A
65180|ZNF35,6.843519385457686e-06,Homo sapiens,ZNF35,,HEK293,Epithelium,Embryonic Kidney,1,ZNF35
38820|BARX2,6.879053212782704e-06,Homo sapiens,BARX2,tf,LoVo,None,Colon,1,BARX2
51611|THAP11,7.2822287226492755e-06,Homo sapiens,THAP11,tf,HUES64,Embryonic Stem Cell,Embryo,1,THAP11
73966|ZNF257,7.446642996122854e-06,Homo sapiens,ZNF257,,293T,None,None,1,ZNF257
77256|ZXDC,7.501519961261582e-06,Homo sapiens,ZXDC,tf,MCF-7,None,None,1,ZXDC
63594|SOX13,8.00568988457151e-06,Homo sapiens,SOX13,,HepG2,Epithelium,Liver,1,SOX13
69816|NELFE,8.246024637059701e-06,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
35474|NKX2-1,8.480602781690827e-06,Homo sapiens,NKX2-1,tf,NCI-H3122,None,Lung,1,NKX2-1
49738|LMO2,8.59593864388497e-06,Homo sapiens,LMO2,not sure,Kasumi-1,Myeloblast,Blood,1,LMO2
64175|ATF4,9.33996857577224e-06,Homo sapiens,ATF4,tf,HepG2,Epithelium,Liver,1,ATF4
77087|ZNF565,9.651526235221475e-06,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
77164|ZNF189,1.00567251692385e-05,Homo sapiens,ZNF189,other,293T,None,None,1,ZNF189
6543|TP73,1.0435444632583835e-05,Homo sapiens,TP73,predicted transcription factor,Saos-2,Osteosarcoma cell,Bone,1,TP73
35708|PIAS4,1.0765781852994927e-05,Homo sapiens,PIAS4,other,WI-38,Fibroblast,Lung,1,PIAS4
77457|SON,1.1301394279128463e-05,Homo sapiens,SON,,K562,Leukemia,None,1,SON
51839|MRE11A,1.1483195943517988e-05,Homo sapiens,MRE11A,not sure,LNCaP,Epithelium,Prostate,1,MRE11A
33864|POU5F1,1.1895894781732697e-05,Homo sapiens,POU5F1,tf,NCCIT,None,Embryo,1,POU5F1
63357|ZFP41,1.3065351792573843e-05,Homo sapiens,ZFP41,,HEK293,Epithelium,Embryonic Kidney,1,ZFP41
69799|NR1H3,1.3426725017084973e-05,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
69219|SLC22A2,1.3693157416228008e-05,Homo sapiens,SLC22A2,not sure,HBL1,B cell lymphoma,None,1,SLC22A2
72923|TBX5,1.3858665619259636e-05,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
76499|ZMYND8,1.4487673918428534e-05,Homo sapiens,ZMYND8,cr,ZR-75-30,None,None,1,ZMYND8
33852|SF1,1.4507286410336828e-05,Homo sapiens,SF1,not sure,H295R,Epithelium,Adrenal Gland,1,SF1
77257|ZNF75A,1.4702198354255014e-05,Homo sapiens,ZNF75A,tf,MCF-7,None,None,1,ZNF75A
63007|ZNF8,1.4926430894068865e-05,Homo sapiens,ZNF8,,HEK293,Epithelium,Embryonic Kidney,1,ZNF8
50172|HIRA,1.5697438256134788e-05,Homo sapiens,HIRA,predicted transcription factor,IMR90,Fibroblast,Lung,1,HIRA
54243|FOXO1,1.587080691473064e-05,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
62985|ZNF391,1.7632201908590606e-05,Homo sapiens,ZNF391,,HEK293,Epithelium,Embryonic Kidney,1,ZNF391
36234|XRN2,1.8395533117498974e-05,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
64370|MYNN,1.840905077254984e-05,Homo sapiens,MYNN,tf,K562,Erythroblast,Bone Marrow,1,MYNN
71037|EHMT2,1.8810718371287116e-05,Homo sapiens,EHMT2,cr,None,Cancer stem cell,Colon,1,EHMT2
38575|HSF2,1.890386547614975e-05,Homo sapiens,HSF2,tf,K562,Erythroblast,Bone Marrow,0,HSF2
53077|RBP2,1.9212340184426857e-05,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
32849|HOTAIR,1.992045005194676e-05,Homo sapiens,HOTAIR,other,MDA-231,Epithelium,Mammary Gland,1,HOTAIR
63763|ZNF48,2.0273745258037046e-05,Homo sapiens,ZNF48,,HEK293,Epithelium,Embryonic Kidney,1,ZNF48
62905|DIDO1,2.2177089502972702e-05,Homo sapiens,DIDO1,,K562,Erythroblast,Bone Marrow,1,DIDO1
69247|SIX2,2.2617672681524148e-05,Homo sapiens,SIX2,tf,None,Cortex,Kidney,1,SIX2
48576|KDM6B,2.2806445269474285e-05,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
50979|GATA6,2.3391537466943557e-05,Homo sapiens,GATA6,tf,PaTu8988S,None,Pancreatic ductal,0,GATA6
2400|TDRD3,2.5760941889496625e-05,Homo sapiens,TDRD3,cr,MCF-7,Epithelium,Breast,1,TDRD3
38830|FEV,2.6189297930800937e-05,Homo sapiens,FEV,tf,LoVo,None,Colon,1,FEV
38709|GLIS3,2.6416878417478973e-05,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
57670|PCGF1,2.7465763546008493e-05,Homo sapiens,PCGF1,cr,K562,Erythroblast,Bone Marrow,1,PCGF1
64094|CTBP1,2.7782062407222252e-05,Homo sapiens,CTBP1,tf,MCF-7,Epithelium,Breast,1,CTBP1
76837|GCSAM,2.8189657191757256e-05,Homo sapiens,GCSAM,other,HeLa,Epithelium,Cervix,1,GCSAM
45732|SMARCC1,2.8626591439262494e-05,Homo sapiens,SMARCC1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCC1
75571|HAP1,3.0175098255591504e-05,Homo sapiens,HAP1,other,None,None,None,1,HAP1
58186|BANF1,3.2407179040849776e-05,Homo sapiens,BANF1,other,None,Keratinocyte,None,1,BANF1
63270|DROSHA,3.342871637135314e-05,Homo sapiens,DROSHA,,HepG2,Epithelium,Liver,1,DROSHA
62991|GLI4,3.37916849502129e-05,Homo sapiens,GLI4,,HEK293,Epithelium,Embryonic Kidney,1,GLI4
71758|NANOG,3.459810068801028e-05,Homo sapiens,NANOG,tf,LNCaP,Epithelium,Prostate,1,NANOG
280|BRD7,3.55520961339284e-05,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,1,BRD7
64128|MEF2D,4.039514148140855e-05,Homo sapiens,MEF2D,tf,K562,Erythroblast,Bone Marrow,1,MEF2D
63031|t-IgG-control,4.3593024370292e-05,Homo sapiens,t-IgG-control,,None,None,Liver,1,t-IgG-control
65082|ZNF778,4.408568997937845e-05,Homo sapiens,ZNF778,,HEK293,Epithelium,Embryonic Kidney,1,ZNF778
63641|ZNF140,4.455820736892768e-05,Homo sapiens,ZNF140,,HEK293,Epithelium,Embryonic Kidney,1,ZNF140
64770|SRSF3,4.8428237297781784e-05,Homo sapiens,SRSF3,,HepG2,Epithelium,Liver,1,SRSF3
63019|DEK,4.920157980869977e-05,Homo sapiens,DEK,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,DEK
64012|SCRT1,4.931734232915819e-05,Homo sapiens,SCRT1,,HEK293,Epithelium,Embryonic Kidney,1,SCRT1
44562|EMX1,4.9673482093115506e-05,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
38638|ZFHX3,5.676682690269885e-05,Homo sapiens,ZFHX3,tf,LoVo,None,Colon,0,ZFHX3
39915|ELL,5.738629253609906e-05,Homo sapiens,ELL,predicted chromatin regulator,HCT-116,None,Colon,0,ELL
64839|NONO,5.7709669592287405e-05,Homo sapiens,NONO,,MCF-7,Epithelium,Breast,1,NONO
72426|ORC2,5.8676623295339514e-05,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,1,ORC2
38712|ETS2,5.9584047308602894e-05,Homo sapiens,ETS2,tf,LoVo,None,Colon,1,ETS2
64200|ZNF792,6.48104828332996e-05,Homo sapiens,ZNF792,,HEK293,Epithelium,Embryonic Kidney,1,ZNF792
38865|E2F2,7.077711203984371e-05,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
63846|MCM7,7.128844688114588e-05,Homo sapiens,MCM7,,K562,Erythroblast,Bone Marrow,1,MCM7
38661|CAMTA2,7.171051762172587e-05,Homo sapiens,CAMTA2,tf,LoVo,None,Colon,1,CAMTA2
77261|ZNF597,7.38609341611185e-05,Homo sapiens,ZNF597,tf,GM12878,B Lymphocyte,Blood,1,ZNF597
38739|ELF2,7.464744178059535e-05,Homo sapiens,ELF2,tf,LoVo,None,Colon,1,ELF2
64314|ZNF664,7.521070712424027e-05,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
77137|ZNF333,7.95361002636219e-05,Homo sapiens,ZNF333,tf,293T,None,None,1,ZNF333
77183|ZKSCAN5,8.006861836085122e-05,Homo sapiens,ZKSCAN5,tf,293T,None,None,1,ZKSCAN5
38858|MECOM,8.19755819141399e-05,Homo sapiens,MECOM,tf,LoVo,None,Colon,1,MECOM
62899|ZNF346,8.269841762464925e-05,Homo sapiens,ZNF346,,HEK293,Epithelium,Embryonic Kidney,1,ZNF346
63631|ZNF501,8.486739197666182e-05,Homo sapiens,ZNF501,,HEK293,Epithelium,Embryonic Kidney,1,ZNF501
77505|None,8.859058068377834e-05,Homo sapiens,None,None,None,Patient,None,1,None
1082|SMAD2/3,9.182522017514572e-05,Homo sapiens,SMAD2/3,tf,H9,Embryonic Stem Cell,Embryo,1,SMAD2/3
45897|ARID3A,9.284290014144325e-05,Homo sapiens,ARID3A,tf,K562,Erythroblast,Bone Marrow,1,ARID3A
70179|DNMT3A,0.00010334475466078352,Homo sapiens,DNMT3A,cr,None,Stem cell,Foreskin,1,DNMT3A
64446|OVOL3,0.0001084186754666816,Homo sapiens,OVOL3,,HEK293,Epithelium,Embryonic Kidney,1,OVOL3
70928|RBBP4,0.00011560993321380053,Homo sapiens,RBBP4,cr,T98G,Glioblastoma cell,None,1,RBBP4
63049|ZNF292,0.0001230719513395373,Homo sapiens,ZNF292,,HEK293,Epithelium,Embryonic Kidney,1,ZNF292
63394|ZNF488,0.00012561339559286067,Homo sapiens,ZNF488,,HEK293,Epithelium,Embryonic Kidney,1,ZNF488
68002|GRHL2,0.0001270019867555261,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
54381|LMTK3,0.00014198438509266387,Homo sapiens,LMTK3,not sure,MDA-MB-231,Epithelium,Breast,1,LMTK3
73713|AFF1,0.00014396009015521516,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
46227|FOXA2,0.00014410654429153347,Homo sapiens,FOXA2,tf,HepG2,Epithelium,Liver,1,FOXA2
45889|BDP1,0.00015021353806171645,Homo sapiens,BDP1,tf,K562,Erythroblast,Bone Marrow,1,BDP1
47578|TTF1,0.00015282009940964514,Homo sapiens,TTF1,tf,NCI-H441,Epithelium,Lung,1,TTF1
65049|MCM3,0.00015401084429078615,Homo sapiens,MCM3,,K562,Erythroblast,Bone Marrow,1,MCM3
38747|TOX4,0.0001561512485799832,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
38719|DLX1,0.00016097989729291218,Homo sapiens,DLX1,tf,LoVo,None,Colon,1,DLX1
50898|PAX6,0.00016884928949628675,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
63410|CBX5,0.00016995155038601606,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
69218|BIRA,0.00017330108223095886,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,1,BIRA
4929|TAFII,0.0001811913460766923,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
77073|ZNF619,0.00018752521421466772,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
64978|WT1,0.0001883689282176637,Homo sapiens,WT1,tf,HEK293,Epithelium,Embryonic Kidney,1,WT1
65216|ZNF563,0.00019739717794398093,Homo sapiens,ZNF563,,HEK293,Epithelium,Embryonic Kidney,1,ZNF563
64561|SNRNP70,0.00019921167916808757,Homo sapiens,SNRNP70,,K562,Erythroblast,Bone Marrow,1,SNRNP70
42719|HOXA13,0.00020488494874709717,Homo sapiens,HOXA13,tf,LoVo,None,Colon,0,HOXA13
62981|ZBED1,0.0002084455724252754,Homo sapiens,ZBED1,,GM12878,B Lymphocyte,Blood,1,ZBED1
73950|ZNF3,0.00021042742538129877,Homo sapiens,ZNF3,tf,293T,None,None,1,ZNF3
54631|NCAPG2,0.0002117623889312803,Homo sapiens,NCAPG2,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG2
64575|MAFG,0.00021226825652770343,Homo sapiens,MAFG,tf,K562,Erythroblast,Bone Marrow,1,MAFG
2685|ZNF711,0.00023972553271667252,Homo sapiens,ZNF711,predicted transcription factor,SH-SY5Y,None,Bone Marrow,1,ZNF711
64441|ZSCAN20,0.00024085918507049664,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
44348|PPARD,0.0002485906672151095,Homo sapiens,PPARD,tf,None,Endothelial Cell,Umbilical Vein,0,PPARD
50162|ARRB1,0.0002545412547250159,Homo sapiens,ARRB1,tf,C4-2,Epithelium,None,1,ARRB1
64693|ZNF382,0.0002548807809448217,Homo sapiens,ZNF382,,HEK293,Epithelium,Embryonic Kidney,1,ZNF382
76709|MGEA5,0.0002906664003889947,Homo sapiens,MGEA5,other,BJAB,None,None,1,MGEA5
64307|ZNF837,0.00029480185048552654,Homo sapiens,ZNF837,,HEK293,Epithelium,Embryonic Kidney,1,ZNF837
63015|TSHZ1,0.0003043371096299041,Homo sapiens,TSHZ1,tf,HEK293,Epithelium,Embryonic Kidney,1,TSHZ1
63872|ZNF138,0.0003172567954526362,Homo sapiens,ZNF138,,HEK293,Epithelium,Embryonic Kidney,1,ZNF138
68236|POU2F1,0.0003275808989294249,Homo sapiens,POU2F1,tf,LNCaP,Epithelium,Prostate,1,POU2F1
73979|ZFP57,0.00035054762799119343,Homo sapiens,ZFP57,tf,293T,None,None,1,ZFP57
64674|ZNF707,0.0003557913992259243,Homo sapiens,ZNF707,,HEK293,Epithelium,Embryonic Kidney,1,ZNF707
65116|FEZF1,0.00036098187593036624,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
54255|NR3C2,0.0003898923880050753,Homo sapiens,NR3C2,tf,None,None,Kidney,1,NR3C2
42772|MXD3,0.0003952970722444493,Homo sapiens,MXD3,tf,LoVo,None,Colon,1,MXD3
46241|MYBL2,0.00041723463670534366,Homo sapiens,MYBL2,tf,HepG2,Epithelium,Liver,1,MYBL2
46115|POU2F2,0.0004275831130228225,Homo sapiens,POU2F2,tf,GM12878,B Lymphocyte,Blood,1,POU2F2
77065|ZNF674,0.0004289605996375401,Homo sapiens,ZNF674,tf,293T,None,None,1,ZNF674
52715|DYRK1A,0.00045160556888557135,Homo sapiens,DYRK1A,not sure,T98G,None,Brain,1,DYRK1A
5364|SMAD2,0.00047862587765656883,Homo sapiens,SMAD2,predicted transcription factor,H9,Embryonic Stem Cell,Embryo,0,SMAD2
44098|FOXP3,0.00047987355382472785,Homo sapiens,FOXP3,tf,None,T Lymphocyte,Blood,1,FOXP3
45787|SMARCC2,0.0004939236979928929,Homo sapiens,SMARCC2,cr,HeLa-S3,Epithelium,Cervix,1,SMARCC2
50820|EHF,0.0004964963846580961,Homo sapiens,EHF,tf,Calu-3,Epithelium,Lung,1,EHF
54104|DAXX,0.0005110081160402125,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
42844|NFE2L1,0.0005272662723847521,Homo sapiens,NFE2L1,tf,LoVo,None,Colon,0,NFE2L1
69995|CHD4,0.00058304930621772,Homo sapiens,CHD4,cr,LNCaP,Epithelium,Prostate,1,CHD4
42862|PRDM4,0.0005967072928361183,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
76885|TERT,0.0005973065057532922,Homo sapiens,TERT,other,P493,None,None,1,TERT
42711|DR1,0.0006185517460395862,Homo sapiens,DR1,tf,LoVo,None,Colon,1,DR1
63653|SP7,0.0006207312684322619,Homo sapiens,SP7,,HEK293,Epithelium,Embryonic Kidney,1,SP7
74047|SPDEF,0.0006726214053893731,Homo sapiens,SPDEF,tf,A549,Epithelium,Lung,1,SPDEF
43825|TERF1,0.0007092053488712557,Homo sapiens,TERF1,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,TERF1
43088|7SK,0.0007280702608382095,Homo sapiens,7SK,other,HEK293T,Epithelium,Embryonic Kidney,0,7SK
77039|ZNF783,0.0007465534358624404,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
76999|PITX3,0.0007619085991593111,Homo sapiens,PITX3,tf,SH-SY5Y,Neuron,Midbrain,1,PITX3
"56245|TEAD1, TEAD4",0.0008050889309830223,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
77271|L3MBTL4,0.0008166192495338565,Homo sapiens,L3MBTL4,tf,HepG2,Epithelium,Liver,1,L3MBTL4
65073|ZNF280A,0.000832425757819999,Homo sapiens,ZNF280A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF280A
77150|ZNF273,0.0008399445964778485,Homo sapiens,ZNF273,tf,293T,None,None,1,ZNF273
77132|ZNF354B,0.0008588397368302081,Homo sapiens,ZNF354B,tf,293T,None,None,1,ZNF354B
64289|ZSCAN23,0.0008740314439870112,Homo sapiens,ZSCAN23,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN23
38174|EBNA3,0.000922622871306733,Homo sapiens,EBNA3,other,Mutu III,B Lymphocyte,None,1,EBNA3
48356|PCGF2,0.0010175317824646646,Homo sapiens,PCGF2,cr,None,Fibroblast,None,1,PCGF2
4598|STAT6,0.001026854345131889,Homo sapiens,STAT6,tf,None,T Lymphocyte,Cord blood,1,STAT6
48799|ZNF750,0.0010778498518440038,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
65131|ZNF350,0.0010797503737520198,Homo sapiens,ZNF350,,HEK293,Epithelium,Embryonic Kidney,1,ZNF350
53304|FUS,0.0011283492876641432,Homo sapiens,FUS,other,TSU-1621-MT,None,None,1,FUS
64414|HMBOX1,0.0013807965105381292,Homo sapiens,HMBOX1,,K562,Erythroblast,Bone Marrow,1,HMBOX1
63460|MTA3,0.0013994255910735331,Homo sapiens,MTA3,tf,MCF-7,Epithelium,Breast,1,MTA3
63316|SCRT2,0.001496090617649326,Homo sapiens,SCRT2,,HEK293,Epithelium,Embryonic Kidney,1,SCRT2
77104|ZNF506,0.0015218542411283842,Homo sapiens,ZNF506,tf,293T,None,None,1,ZNF506
49954|KDM3A,0.0015722979977904061,Homo sapiens,KDM3A,cr,Jurkat,T Lymphocyte,Blood,1,KDM3A
63399|ZFP37,0.0015736420648169158,Homo sapiens,ZFP37,,HEK293,Epithelium,Embryonic Kidney,1,ZFP37
58466|ARID2,0.0016992503390674263,Homo sapiens,ARID2,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID2
69364|MYCN,0.0017088104995559572,Homo sapiens,MYCN,tf,SK-N-BE(2)-C,Neuroblastoma cell,None,1,MYCN
46251|MBD4,0.0018188134582451387,Homo sapiens,MBD4,cr,HepG2,Epithelium,Liver,1,MBD4
62526|ZNF2,0.00214286174284678,Homo sapiens,ZNF2,,HEK293,Epithelium,Embryonic Kidney,1,ZNF2
57662|BAHD1,0.0022755278794784894,Homo sapiens,BAHD1,both predicted transcription factor and chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BAHD1
77112|ZNF479,0.002302236648315581,Homo sapiens,ZNF479,tf,293T,None,None,1,ZNF479
77130|ZNF398,0.002438511616211614,Homo sapiens,ZNF398,tf,293T,None,None,1,ZNF398
46131|RUNX3,0.0025102365217997136,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
43894|HOXC9,0.002851953895771031,Homo sapiens,HOXC9,tf,BE2-C,Neuroblast,Brain,1,HOXC9
43555|CBX4,0.0028648925241924195,Homo sapiens,CBX4,cr,HEK293T,Epithelium,Embryonic Kidney,1,CBX4
65152|SNAI1,0.003027009512801937,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
65195|ZNF224,0.0031320477284900172,Homo sapiens,ZNF224,,HEK293,Epithelium,Embryonic Kidney,1,ZNF224
54657|TLX1,0.0031429528970869924,Homo sapiens,TLX1,tf,ALL-SIL,T Lymphocyte,Blood,1,TLX1
77163|ZNF19,0.0031434790628567244,Homo sapiens,ZNF19,tf,293T,None,None,1,ZNF19
5823|DUX4,0.0031542771816721604,Homo sapiens,DUX4,other,None,Myoblast,Muscle,0,DUX4
45950|MAFF,0.003220934334651815,Homo sapiens,MAFF,tf,K562,Erythroblast,Bone Marrow,1,MAFF
63428|INSM2,0.0033271890794270287,Homo sapiens,INSM2,,HEK293,Epithelium,Embryonic Kidney,1,INSM2
42696|MYF6,0.0033288003701780755,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
38799|GMEB1,0.00349965946575026,Homo sapiens,GMEB1,tf,LoVo,None,Colon,1,GMEB1
77098|ZNF534,0.0035872863908796293,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
77033|ZNF793,0.003688177473220533,Homo sapiens,ZNF793,other,293T,None,None,1,ZNF793
36354|SNAPC2,0.003716338188989199,Homo sapiens,SNAPC2,not sure,IMR90,Fibroblast,Lung,0,SNAPC2
62619|CHAMP1,0.003759951639024761,Homo sapiens,CHAMP1,,K562,Erythroblast,Bone Marrow,1,CHAMP1
64872|ZBTB49,0.0039024912740979745,Homo sapiens,ZBTB49,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB49
77128|ZNF425,0.004004157534127473,Homo sapiens,ZNF425,other,293T,None,None,1,ZNF425
38812|ASCL2,0.00403595444579824,Homo sapiens,ASCL2,tf,LoVo,None,Colon,1,ASCL2
77266|ZSCAN2,0.004043710139062184,Homo sapiens,ZSCAN2,tf,HepG2,Epithelium,Liver,1,ZSCAN2
44131|SRCAP,0.0040720450664436525,Homo sapiens,SRCAP,cr,None,T Lymphocyte,Blood,1,SRCAP
42718|HHEX,0.004193558329963543,Homo sapiens,HHEX,tf,LoVo,None,Colon,0,HHEX
966|PRDM14,0.004248456983438231,Homo sapiens,PRDM14,tf,H1,Embryonic Stem Cell,Embryo,1,PRDM14
42668|HNF1B,0.004379774321980778,Homo sapiens,HNF1B,tf,LoVo,None,Colon,0,HNF1B
49193|CSNK2A1,0.004420027652456304,Homo sapiens,CSNK2A1,other,LNCaP,Epithelium,Prostate,1,CSNK2A1
62558|PLRG1,0.004426111866454141,Homo sapiens,PLRG1,,HepG2,Epithelium,Liver,1,PLRG1
42891|ZNF84,0.0046553217706608585,Homo sapiens,ZNF84,predicted transcription factor,LoVo,None,Colon,1,ZNF84
76831|SETX,0.004771153798825201,Homo sapiens,SETX,other,A549,Epithelium,Lung,1,SETX
54634|HECTD1,0.004778380479324995,Homo sapiens,HECTD1,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,HECTD1
45877|XRCC4,0.004814616463153343,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
74648|ETV6,0.005480887175776272,Homo sapiens,ETV6,tf,GM12878,B Lymphocyte,Blood,1,ETV6
48240|TEAD1,0.005485100211108707,Homo sapiens,TEAD1,tf,RD,None,Muscle,1,TEAD1
36252|NKX3-1,0.005563055889072466,Homo sapiens,NKX3-1,tf,LNCaP,Epithelium,Prostate,1,NKX3-1
77204|CTRL,0.005574590644380928,Homo sapiens,CTRL,other,HCT-116,Colon cancer cell,Colon,1,CTRL
63186|SIX4,0.005680866074116442,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
71950|BANP,0.0059540057515929945,Homo sapiens,BANP,tf,HCT-116,Human colorectal carcinoma,None,0,BANP
77193|HKR1,0.005989605290073974,Homo sapiens,HKR1,tf,293T,None,None,1,HKR1
53653|CTNNB1,0.006091912726846893,Homo sapiens,CTNNB1,tf,None,Embryonic Stem Cell,None,1,CTNNB1
77041|ZNF780A,0.006272756876452956,Homo sapiens,ZNF780A,tf,293T,None,None,1,ZNF780A
76469|PHF2,0.006277656782218366,Homo sapiens,PHF2,tf,None,Mesenchymal Cell,None,1,PHF2
38721|CREB3L4,0.0062828257993651215,Homo sapiens,CREB3L4,tf,LoVo,None,Colon,1,CREB3L4
1229|GTF3C1,0.006336661640590657,Homo sapiens,GTF3C1,tf,HeLa,Epithelium,Cervix,1,GTF3C1
40348|CHD5,0.006361081208939079,Homo sapiens,CHD5,cr,SH-SY5Y,None,Bone Marrow,1,CHD5
65133|PRDM1,0.007038965905329764,Homo sapiens,PRDM1,tf,HEK293,Epithelium,Embryonic Kidney,1,PRDM1
77055|ZNF714,0.007226024025989208,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
67859|EBNA2,0.007619695340807808,Homo sapiens,EBNA2,other,GM12878,B Lymphocyte,Blood,0,EBNA2
49742|SSU72,0.007864484693172247,Homo sapiens,SSU72,other,H1,Embryonic Stem Cell,Embryo,1,SSU72
47774|LDB1,0.008121128858119053,Homo sapiens,LDB1,not sure,None,Erythroid Progenitor Cell,Blood,1,LDB1
38686|SOX3,0.008140065440373379,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
38800|RORA,0.0081624898576107,Homo sapiens,RORA,tf,LoVo,None,Colon,0,RORA
63737|ZNF654,0.008387808028385346,Homo sapiens,ZNF654,,HEK293,Epithelium,Embryonic Kidney,1,ZNF654
50112|MAFB,0.008499828699179146,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1,MAFB
51332|ASH2L,0.008857904769725367,Homo sapiens,ASH2L,cr,VCaP,Epithelium,Prostate,1,ASH2L
77167|ZNF180,0.009099781798917295,Homo sapiens,ZNF180,tf,293T,None,None,1,ZNF180
77178|ZNF114,0.009555712351383583,Homo sapiens,ZNF114,tf,293T,None,None,0,ZNF114
58061|ZNF165,0.009589988673431304,Homo sapiens,ZNF165,tf,WHIM12,Epithelium,Breast,0,ZNF165
43552|C17orf96,0.009997811410937196,Homo sapiens,C17orf96,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C17orf96
65160|ZNF528,0.010134420258203936,Homo sapiens,ZNF528,,HEK293,Epithelium,Embryonic Kidney,1,ZNF528
73946|ZNF454,0.010470742470868932,Homo sapiens,ZNF454,,293T,None,None,1,ZNF454
39345|USP49,0.010567487829272748,Homo sapiens,USP49,predicted chromatin regulator,HCT-116,None,Colon,1,USP49
56997|DACOR1,0.010570889571670183,Homo sapiens,DACOR1,other,None,None,Colon,1,DACOR1
77109|ZNF484,0.010907873793736367,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
