,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
62568|ZNF592,0.21700263733925534,Homo sapiens,ZNF592,,MCF-7,Epithelium,Breast,1,ZNF592
51508|KLF5,0.21935669999767737,Homo sapiens,KLF5,tf,HUES64,Embryonic Stem Cell,Embryo,1,KLF5
77177|ZNF124,0.21956891455815047,Homo sapiens,ZNF124,tf,293T,None,None,1,ZNF124
42831|HAND1,0.2198747298996449,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
69877|CCR5,0.22123266723828927,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
42734|MYOD1,0.22229312031653448,Homo sapiens,MYOD1,tf,LoVo,None,Colon,0,MYOD1
77108|ZNF485,0.22441646977250468,Homo sapiens,ZNF485,other,293T,None,None,1,ZNF485
77060|ZNF684,0.22444917220654242,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
74119|OLFM2,0.22464995143132022,Homo sapiens,OLFM2,other,MCF7-LTED,None,None,1,OLFM2
77136|ZNF334,0.22859304094886235,Homo sapiens,ZNF334,tf,293T,None,None,1,ZNF334
54631|NCAPG2,0.22957670927671486,Homo sapiens,NCAPG2,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG2
77147|ZNF283,0.2300159522262672,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
77189|ZFP69,0.23094643716016583,Homo sapiens,ZFP69,tf,293T,None,None,1,ZFP69
77034|ZNF791,0.23141236109072272,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
42877|ZBTB2,0.2341985531000097,Homo sapiens,ZBTB2,tf,LoVo,None,Colon,0,ZBTB2
42763|HOXB6,0.23548339634183635,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
38644|HSF4,0.23563664112446797,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
38759|ETV5,0.23850049546061486,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
77038|ZNF785,0.24028134771745863,Homo sapiens,ZNF785,tf,293T,None,None,0,ZNF785
55660|NR0B2,0.24113158564901954,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
42742|PPARA,0.24339434215114858,Homo sapiens,PPARA,tf,LoVo,None,Colon,0,PPARA
38661|CAMTA2,0.24370276957230091,Homo sapiens,CAMTA2,tf,LoVo,None,Colon,1,CAMTA2
42660|FOXQ1,0.24435171661112826,Homo sapiens,FOXQ1,tf,LoVo,None,Colon,0,FOXQ1
77109|ZNF484,0.24490385198657488,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
73946|ZNF454,0.2451934639968038,Homo sapiens,ZNF454,,293T,None,None,1,ZNF454
45381|CHD4,0.24584990012603242,Homo sapiens,CHD4,cr,K562,Erythroblast,Bone Marrow,0,CHD4
8784|CHD3,0.24584990012603242,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
72973|SRC,0.24744957300769516,Homo sapiens,SRC,not sure,None,None,Prostate,1,SRC
72433|SMARCA2,0.24898050796632631,Homo sapiens,SMARCA2,cr,LNCaP,Epithelium,Prostate,0,SMARCA2
38780|LMX1B,0.24917286587741921,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
68059|POLR3D,0.2502721065567133,Homo sapiens,POLR3D,tf,IMR90hTert,Fibroblast,Fetal Lung,1,POLR3D
5982|SUPT20H,0.2503505177710459,Homo sapiens,SUPT20H,other,HeLa,Epithelium,Cervix,0,SUPT20H
77054|ZNF716,0.2516484874443563,Homo sapiens,ZNF716,tf,293T,None,None,1,ZNF716
42813|BHLHE40,0.2562095178602146,Homo sapiens,BHLHE40,predicted transcription factor,LoVo,None,Colon,0,BHLHE40
42726|IRF2,0.2568508633990268,Homo sapiens,IRF2,predicted transcription factor,LoVo,None,Colon,0,IRF2
77101|ZNF527,0.25859810478266976,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
76457|USP7,0.25887809676846446,Homo sapiens,USP7,tf,MDA-MB-231,Epithelium,Mammary Gland,1,USP7
42797|PBX2,0.2601206529535558,Homo sapiens,PBX2,tf,LoVo,None,Colon,0,PBX2
77053|ZNF730,0.2613577484356683,Homo sapiens,ZNF730,other,293T,None,None,1,ZNF730
77088|ZNF564,0.26316415877780686,Homo sapiens,ZNF564,tf,293T,None,None,1,ZNF564
58467|ARID2,0.26505003115833736,Homo sapiens,ARID2,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID2
58187|BANF1,0.26639842402862324,Homo sapiens,BANF1,other,None,Keratinocyte,None,1,BANF1
42666|HIVEP3,0.2667264813578255,Homo sapiens,HIVEP3,tf,LoVo,None,Colon,0,HIVEP3
65135|SCRT1,0.2671287403394992,Homo sapiens,SCRT1,,HEK293,Epithelium,Embryonic Kidney,0,SCRT1
64129|ILK,0.2672842341828504,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
77089|ZNF562,0.26908115689205303,Homo sapiens,ZNF562,tf,293T,None,None,1,ZNF562
77192|RBAK,0.2721124401839787,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
32849|HOTAIR,0.27340410856416597,Homo sapiens,HOTAIR,other,MDA-231,Epithelium,Mammary Gland,1,HOTAIR
77073|ZNF619,0.2737262748709637,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
77124|ZNF432,0.2748768088750805,Homo sapiens,ZNF432,tf,293T,None,None,1,ZNF432
77018|ZNF93,0.27910826949443374,Homo sapiens,ZNF93,tf,293T,None,None,1,ZNF93
53954|BRD2,0.28078528094550337,Homo sapiens,BRD2,predicted chromatin regulator,SKmel147,Melanoma Cell,None,0,BRD2
38722|DLX4,0.28132742889017814,Homo sapiens,DLX4,tf,LoVo,None,Colon,0,DLX4
42730|KLF6,0.2817155497823689,Homo sapiens,KLF6,tf,LoVo,None,Colon,0,KLF6
65134|KLF7,0.28241820984418264,Homo sapiens,KLF7,,HEK293,Epithelium,Embryonic Kidney,0,KLF7
70797|HINFP,0.2829609037329297,Homo sapiens,HINFP,tf,hTERT-RPE1,Epithelium,None,0,HINFP
77127|ZNF429,0.28310942116303844,Homo sapiens,ZNF429,other,293T,None,None,1,ZNF429
51333|ASH2L,0.28392858161491197,Homo sapiens,ASH2L,cr,VCaP,Epithelium,Prostate,1,ASH2L
2898|SMC3,0.2839349796440757,Homo sapiens,SMC3,predicted chromatin regulator,V6.5,Embryonic Stem Cell,None,0,SMC3
77066|ZNF671,0.28456008878082895,Homo sapiens,ZNF671,tf,293T,None,None,1,ZNF671
77043|ZNF777,0.284568440882206,Homo sapiens,ZNF777,tf,293T,None,None,1,ZNF777
65148|GLI4,0.28518969651891857,Homo sapiens,GLI4,,HEK293,Epithelium,Embryonic Kidney,0,GLI4
2685|ZNF711,0.2859769202316319,Homo sapiens,ZNF711,predicted transcription factor,SH-SY5Y,None,Bone Marrow,1,ZNF711
63011|ZNF697,0.2860643644681067,Homo sapiens,ZNF697,,HEK293,Epithelium,Embryonic Kidney,1,ZNF697
42768|ID3,0.28693863572162254,Homo sapiens,ID3,tf,LoVo,None,Colon,0,ID3
8822|SIRT6,0.28818490787705675,Homo sapiens,SIRT6,cr,H1,Embryonic Stem Cell,Embryo,0,SIRT6
42695|MTF1,0.2891072306714702,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
42805|ZNF281,0.28927940112277484,Homo sapiens,ZNF281,tf,LoVo,None,Colon,0,ZNF281
42944|RFX2,0.29082239733648685,Homo sapiens,RFX2,tf,GP5d,None,Colon,0,RFX2
77077|ZNF613,0.29118170946789895,Homo sapiens,ZNF613,tf,293T,None,None,1,ZNF613
38681|PHF20,0.2911857117881661,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
63317|SCRT2,0.29229016811088837,Homo sapiens,SCRT2,,HEK293,Epithelium,Embryonic Kidney,1,SCRT2
77158|ZNF222,0.2928201072882367,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
77046|ZNF764,0.294641545122587,Homo sapiens,ZNF764,tf,293T,None,None,0,ZNF764
77111|ZNF480,0.2983431729865541,Homo sapiens,ZNF480,tf,293T,None,None,1,ZNF480
77059|ZNF695,0.29918762662670007,Homo sapiens,ZNF695,tf,293T,None,None,1,ZNF695
77116|ZNF44,0.3017217603228749,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
77086|ZNF566,0.30223233118750314,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
33035|AHR,0.3036105262200647,Homo sapiens,AHR,tf,MCF-7,Epithelium,Breast,1,AHR
69998|SMARCA5,0.30653329255018147,Homo sapiens,SMARCA5,cr,LNCaP,Epithelium,Prostate,1,SMARCA5
77022|ZNF879,0.30799786632874643,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
39915|ELL,0.3105875911331559,Homo sapiens,ELL,predicted chromatin regulator,HCT-116,None,Colon,0,ELL
47579|TTF1,0.3138460685061414,Homo sapiens,TTF1,tf,NCI-H441,Epithelium,Lung,1,TTF1
9324|MEIS1,0.3153177920653494,Homo sapiens,MEIS1,tf,SEM,Pre-B Lymphocyte,None,1,MEIS1
2400|TDRD3,0.3175194781253098,Homo sapiens,TDRD3,cr,MCF-7,Epithelium,Breast,1,TDRD3
34001|OGT,0.3188012022501607,Homo sapiens,OGT,other,HEK293T,Epithelium,Embryonic Kidney,1,OGT
63060|DPF2,0.32022334400691405,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
58032|RUNX1T1,0.32076237104149763,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
73931|ZNF707,0.32229135877822046,Homo sapiens,ZNF707,,293T,None,None,1,ZNF707
74509|ETS1,0.3229946484954863,Homo sapiens,ETS1,tf,DU145,Epithelium,Prostate,1,ETS1
1|BTAF1,0.32462424439901694,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
77032|ZNF793,0.32521356205947216,Homo sapiens,ZNF793,other,293T,None,None,1,ZNF793
36811|GREB1,0.3370520806481929,Homo sapiens,GREB1,not sure,MCF-7,Epithelium,Breast,1,GREB1
44029|PALB2,0.3400380475202816,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
34532|GCG,0.34127636801599825,Homo sapiens,GCG,not sure,HEK293T,Epithelium,Embryonic Kidney,0,GCG
35715|PIAS4,0.34493178675822683,Homo sapiens,PIAS4,other,WI-38,Fibroblast,Lung,1,PIAS4
42701|NKX6-1,0.3453296135951347,Homo sapiens,NKX6-1,tf,LoVo,None,Colon,0,NKX6-1
8555|PCGF6,0.3478919165833918,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
62811|COPS2,0.3519695809823058,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
45978|ZNF217,0.35430385452098223,Homo sapiens,ZNF217,predicted transcription factor,MCF-7,Epithelium,Breast,1,ZNF217
77095|ZNF548,0.3564777553236015,Homo sapiens,ZNF548,tf,293T,None,None,0,ZNF548
2638|EBNA1BP2,0.35722805982124395,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
63904|ZNF438,0.3575517711834558,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
63362|C11orf30,0.35848249531479304,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
63265|PTTG1,0.3646928493470899,Homo sapiens,PTTG1,,K562,Erythroblast,Bone Marrow,1,PTTG1
63514|PYGO2,0.36843749567501005,Homo sapiens,PYGO2,,K562,Erythroblast,Bone Marrow,1,PYGO2
50456|AUTS2,0.37328033465103294,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
58829|CD59,0.37810775908971356,Homo sapiens,CD59,other,Raji,B Lymphocyte,Blood,0,CD59
50035|NME2,0.3788762664208053,Homo sapiens,NME2,tf,A549,Epithelium,Lung,0,NME2
58061|ZNF165,0.3806101921476192,Homo sapiens,ZNF165,tf,WHIM12,Epithelium,Breast,0,ZNF165
63614|ZKSCAN1,0.3853580032232971,Homo sapiens,ZKSCAN1,tf,MCF-7,Epithelium,Breast,1,ZKSCAN1
38643|ERF,0.3910555828378871,Homo sapiens,ERF,tf,LoVo,None,Colon,0,ERF
8771|CHD7,0.3923066619676972,Homo sapiens,CHD7,cr,K562,Erythroblast,Bone Marrow,1,CHD7
77027|ZNF808,0.3927017395560067,Homo sapiens,ZNF808,other,293T,None,None,1,ZNF808
38673|GLIS1,0.39578242515366147,Homo sapiens,GLIS1,tf,LoVo,None,Colon,1,GLIS1
63819|ZNF740,0.39651577543041927,Homo sapiens,ZNF740,,K562,Erythroblast,Bone Marrow,1,ZNF740
5455|BCAT1,0.40094198207552817,Homo sapiens,BCAT1,not sure,LS180,Epithelium,Colon,1,BCAT1
49156|COIL,0.4025905301341097,Homo sapiens,COIL,other,HeLa,Epithelium,Cervix,1,COIL
51010|NR2C2,0.40537133279165405,Homo sapiens,NR2C2,tf,None,Erythroid Cell,None,1,NR2C2
38709|GLIS3,0.40572153460398064,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
1795|SND1,0.40774067740202186,Homo sapiens,SND1,tf,IB4,Lymphocyte,Blood,1,SND1
75838|MYOG,0.4084465999947772,Homo sapiens,MYOG,tf,Rh4,rhabdomyosarcoma,None,1,MYOG
53337|NELFE,0.4118362308896627,Homo sapiens,NELFE,not sure,H9,Embryonic Stem Cell,Embryo,1,NELFE
77020|ZNF891,0.4143606767238402,Homo sapiens,ZNF891,other,293T,None,None,0,ZNF891
65165|ZNF449,0.4270966137956226,Homo sapiens,ZNF449,,HEK293,Epithelium,Embryonic Kidney,1,ZNF449
77076|ZNF614,0.42845410672332546,Homo sapiens,ZNF614,tf,293T,None,None,1,ZNF614
2085|L3MBTL2,0.43240049489242016,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,0,L3MBTL2
77067|ZNF662,0.4354259014973953,Homo sapiens,ZNF662,tf,293T,None,None,1,ZNF662
71951|BANP,0.43731129461351775,Homo sapiens,BANP,tf,HCT-116,Human colorectal carcinoma,None,0,BANP
62488|ZNF202,0.44326240040625825,Homo sapiens,ZNF202,,HEK293,Epithelium,Embryonic Kidney,1,ZNF202
74388|IL1B,0.4432871083061474,Homo sapiens,IL1B,other,MCF-7,None,Breast,1,IL1B
42732|KMT2B,0.44345967432033795,Homo sapiens,KMT2B,cr,LoVo,None,Colon,0,KMT2B
77092|ZNF555,0.4449243861480671,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
77140|ZNF304,0.44929178155884747,Homo sapiens,ZNF304,other,293T,None,None,1,ZNF304
77266|ZSCAN2,0.45450261568895406,Homo sapiens,ZSCAN2,tf,HepG2,Epithelium,Liver,1,ZSCAN2
65098|ZFP42,0.45527014505242674,Homo sapiens,ZFP42,tf,HEK293,Epithelium,Embryonic Kidney,1,ZFP42
44085|STAT5,0.45630994453359097,Homo sapiens,STAT5,tf,None,T Lymphocyte,Blood,1,STAT5
65180|ZNF35,0.45663491384991217,Homo sapiens,ZNF35,,HEK293,Epithelium,Embryonic Kidney,1,ZNF35
62763|ZNF24,0.462094837934234,Homo sapiens,ZNF24,,K562,Erythroblast,Bone Marrow,1,ZNF24
70928|RBBP4,0.4749531293549351,Homo sapiens,RBBP4,cr,T98G,Glioblastoma cell,None,1,RBBP4
77024|ZNF846,0.47863158747650986,Homo sapiens,ZNF846,other,293T,None,None,1,ZNF846
38838|LHX3,0.4810412817230324,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
65129|ZNF341,0.48378118045376,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
65113|ZNF140,0.48708607401104564,Homo sapiens,ZNF140,,HEK293,Epithelium,Embryonic Kidney,1,ZNF140
77075|ZNF615,0.48912455120222254,Homo sapiens,ZNF615,tf,293T,None,None,1,ZNF615
5931|ETV1,0.4929420995571218,Homo sapiens,ETV1,tf,RWPE1,Epithelium,Prostate,1,ETV1
64551|GTF2A2,0.4944176564226009,Homo sapiens,GTF2A2,,K562,Erythroblast,Bone Marrow,1,GTF2A2
64313|ZNF664,0.49455030030228847,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
"56245|TEAD1, TEAD4",0.49759689272720653,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
77174|ZNF135,0.49924368237160827,Homo sapiens,ZNF135,tf,293T,None,None,1,ZNF135
65216|ZNF563,0.510867343720499,Homo sapiens,ZNF563,,HEK293,Epithelium,Embryonic Kidney,1,ZNF563
62981|ZBED1,0.513946216211448,Homo sapiens,ZBED1,,GM12878,B Lymphocyte,Blood,1,ZBED1
38756|ELF1,0.5154046817420467,Homo sapiens,ELF1,tf,LoVo,None,Colon,0,ELF1
76279|CALU,0.5198814790905744,Homo sapiens,CALU,other,Calu-3,None,Lung,1,CALU
63090|PRPF4,0.5257317109394236,Homo sapiens,PRPF4,,HepG2,Epithelium,Liver,1,PRPF4
56997|DACOR1,0.529731127882928,Homo sapiens,DACOR1,other,None,None,Colon,1,DACOR1
64875|IRF9,0.5297894059590202,Homo sapiens,IRF9,tf,K562,Erythroblast,Bone Marrow,1,IRF9
74431|TFAP4,0.5346646998232416,Homo sapiens,TFAP4,,COLO-320,Colorectal cancer cell line,None,1,TFAP4
38686|SOX3,0.5362737240730324,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
1629|PHF8,0.5382402989193547,Homo sapiens,PHF8,cr,Hs68,Fibroblast,Foreskin,1,PHF8
77168|ZNF17,0.5385757910354,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
63426|DDX20,0.5431895682412314,Homo sapiens,DDX20,,K562,Erythroblast,Bone Marrow,1,DDX20
63756|ZBTB33,0.5480177621653725,Homo sapiens,ZBTB33,tf,None,None,Liver,1,ZBTB33
46251|MBD4,0.549803723903908,Homo sapiens,MBD4,cr,HepG2,Epithelium,Liver,1,MBD4
76683|CCND2,0.5505755754765288,Homo sapiens,CCND2,other,MM1.S,B Lymphocyte,Blood,1,CCND2
38750|ZNF407,0.5523510564788859,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
68962|PRDM14,0.5530162551521545,Homo sapiens,PRDM14,tf,NCCIT,Embryonal carcinoma cell,None,1,PRDM14
41630|POLR3GL,0.5631189785266519,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
77149|ZNF282,0.5655799837574136,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
42712|E2F3,0.5730031231191055,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
8550|RYBP,0.5744653213168217,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
64840|NONO,0.5846634455334708,Homo sapiens,NONO,,MCF-7,Epithelium,Breast,1,NONO
39919|ICE1,0.5869853861647346,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
38721|CREB3L4,0.5877386704983681,Homo sapiens,CREB3L4,tf,LoVo,None,Colon,1,CREB3L4
77146|ZNF284,0.5877529039292773,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
77128|ZNF425,0.5914998647588626,Homo sapiens,ZNF425,other,293T,None,None,1,ZNF425
77152|ZNF267,0.5919819812860193,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
76495|BRPF3,0.5924837146967059,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
77023|ZNF860,0.5937458969475162,Homo sapiens,ZNF860,other,293T,None,None,0,ZNF860
77193|HKR1,0.5941358607831217,Homo sapiens,HKR1,tf,293T,None,None,1,HKR1
73978|ZFP69B,0.5945554135847664,Homo sapiens,ZFP69B,,293T,None,None,1,ZFP69B
4|EGR1,0.5992953094324582,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,0,EGR1
72854|TRAF7,0.6079820097587266,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
64360|ZNF788,0.6148681631964509,Homo sapiens,ZNF788,,HEK293,Epithelium,Embryonic Kidney,1,ZNF788
65069|ZNF490,0.6192761998405701,Homo sapiens,ZNF490,,HEK293,Epithelium,Embryonic Kidney,1,ZNF490
77143|ZNF28,0.6197410008150349,Homo sapiens,ZNF28,tf,293T,None,None,1,ZNF28
39008|H3Pan,0.6205586327429585,Homo sapiens,H3Pan,other,A549,Epithelium,Lung,0,H3Pan
62966|HDGF,0.623159701048568,Homo sapiens,HDGF,,MCF-7,Epithelium,Breast,1,HDGF
77150|ZNF273,0.6253631078831243,Homo sapiens,ZNF273,tf,293T,None,None,1,ZNF273
64978|WT1,0.6295015647486151,Homo sapiens,WT1,tf,HEK293,Epithelium,Embryonic Kidney,1,WT1
54657|TLX1,0.6366790338644264,Homo sapiens,TLX1,tf,ALL-SIL,T Lymphocyte,Blood,1,TLX1
63730|H2AFZ,0.6383552422314643,Homo sapiens,H2AFZ,,KMS11,None,None,1,H2AFZ
63427|INSM2,0.645239369033327,Homo sapiens,INSM2,,HEK293,Epithelium,Embryonic Kidney,1,INSM2
42800|STAT2,0.6452847937942172,Homo sapiens,STAT2,predicted transcription factor,LoVo,None,Colon,1,STAT2
65112|SP4,0.645827493735514,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
42772|MXD3,0.6671718670303611,Homo sapiens,MXD3,tf,LoVo,None,Colon,1,MXD3
77036|ZNF789,0.6675442590300324,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
77120|ZNF441,0.6698374951632408,Homo sapiens,ZNF441,tf,293T,None,None,1,ZNF441
42890|ZNF83,0.6700018236687786,Homo sapiens,ZNF83,tf,LoVo,None,Colon,1,ZNF83
38841|CREB3,0.6747573484865326,Homo sapiens,CREB3,tf,LoVo,None,Colon,1,CREB3
77078|ZNF611,0.6772268920230969,Homo sapiens,ZNF611,tf,293T,None,None,1,ZNF611
46360|SIN3A,0.6790057609889972,Homo sapiens,SIN3A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,SIN3A
77130|ZNF398,0.6816129545949398,Homo sapiens,ZNF398,tf,293T,None,None,1,ZNF398
64496|ZNF781,0.6876160932148471,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
74546|RUNX2,0.6920298940264016,Homo sapiens,RUNX2,tf,Saos-2,Osteosarcoma cell,None,1,RUNX2
46289|TAF7,0.6993304604298384,Homo sapiens,TAF7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,TAF7
53165|ALKBH3,0.7032058435037476,Homo sapiens,ALKBH3,other,PC-3,Epithelium,Prostate,1,ALKBH3
65102|ZSCAN31,0.7070221916034332,Homo sapiens,ZSCAN31,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN31
42889|ZNF581,0.7085973751728021,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
69219|SLC22A2,0.7102311374480269,Homo sapiens,SLC22A2,not sure,HBL1,B cell lymphoma,None,1,SLC22A2
77031|ZNF799,0.7172531415979899,Homo sapiens,ZNF799,tf,293T,None,None,1,ZNF799
77090|ZNF561,0.7181580279975309,Homo sapiens,ZNF561,tf,293T,None,None,1,ZNF561
41309|ZFX,0.7209874647323723,Homo sapiens,ZFX,predicted transcription factor,RPMI-8402,T cell leukemia,Blood,1,ZFX
65124|MYNN,0.722399079128885,Homo sapiens,MYNN,tf,HEK293,Epithelium,Embryonic Kidney,1,MYNN
50698|GTF2I,0.7231996277904517,Homo sapiens,GTF2I,tf,None,Fibroblast,None,1,GTF2I
77041|ZNF780A,0.7252302926880002,Homo sapiens,ZNF780A,tf,293T,None,None,1,ZNF780A
77083|ZNF571,0.728610911222222,Homo sapiens,ZNF571,tf,293T,None,None,1,ZNF571
38712|ETS2,0.7289704301115922,Homo sapiens,ETS2,tf,LoVo,None,Colon,1,ETS2
39779|REPIN1,0.7291897331098194,Homo sapiens,REPIN1,predicted transcription factor,Kasumi-1,Myeloblast,Blood,1,REPIN1
42865|RFX7,0.7403159014809306,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
63455|GATAD2B,0.7424979358332907,Homo sapiens,GATAD2B,,MCF-7,Epithelium,Breast,1,GATAD2B
63278|ZBTB40,0.7474714472929485,Homo sapiens,ZBTB40,,MCF-7,Epithelium,Breast,1,ZBTB40
74673|RUVBL1,0.7486187416284935,Homo sapiens,RUVBL1,cr,HepG2,Epithelium,Liver,1,RUVBL1
62891|ATF1,0.7492709871403872,Homo sapiens,ATF1,tf,K562,Erythroblast,Bone Marrow,1,ATF1
77114|ZNF460,0.7499078956403142,Homo sapiens,ZNF460,tf,293T,None,None,1,ZNF460
67367|ESRRA,0.7525267880230728,Homo sapiens,ESRRA,tf,BT-474,Human Breast Cancer Cell,Breast,1,ESRRA
73972|ZNF18,0.7534346046482163,Homo sapiens,ZNF18,,293T,None,None,1,ZNF18
64174|ZNF580,0.7556051738646439,Homo sapiens,ZNF580,,HEK293,Epithelium,Embryonic Kidney,1,ZNF580
44144|PHF6,0.7564764783318103,Homo sapiens,PHF6,predicted chromatin regulator,Jurkat,T Lymphocyte,Blood,1,PHF6
62802|PTRF,0.7601840115173677,Homo sapiens,PTRF,,K562,Erythroblast,Bone Marrow,1,PTRF
43739|CDK7,0.7612496856917425,Homo sapiens,CDK7,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1,CDK7
52055|HJURP,0.7619605925069757,Homo sapiens,HJURP,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,HJURP
65061|ZNF554,0.7640130235103055,Homo sapiens,ZNF554,,HEK293,Epithelium,Embryonic Kidney,1,ZNF554
5562|RAC3,0.7659774754439675,Homo sapiens,RAC3,cr,H3396,Epithelium,Mammary Gland,1,RAC3
1226|TRRAP,0.7674692589966894,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
77087|ZNF565,0.7688965345597589,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
65139|ZBTB42,0.7738762998262447,Homo sapiens,ZBTB42,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB42
38817|HOXA1,0.7749350446165303,Homo sapiens,HOXA1,tf,LoVo,None,Colon,1,HOXA1
63685|ZBTB8A,0.7750233251358993,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
48799|ZNF750,0.7787805158902115,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
62531|ZNF585B,0.7823912589497319,Homo sapiens,ZNF585B,,HEK293,Epithelium,Embryonic Kidney,1,ZNF585B
76830|SETX,0.7848231833345986,Homo sapiens,SETX,other,A549,Epithelium,Lung,0,SETX
65065|ZNF595,0.7865465163778047,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
77505|None,0.7903652016120859,Homo sapiens,None,None,None,Patient,None,1,None
77164|ZNF189,0.7905556539220965,Homo sapiens,ZNF189,other,293T,None,None,1,ZNF189
53075|RBP2,0.7946220550416878,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
55467|NELFA,0.7968044070672633,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
65049|MCM3,0.7972836332623269,Homo sapiens,MCM3,,K562,Erythroblast,Bone Marrow,1,MCM3
76518|ZBTB16,0.7973893557082827,Homo sapiens,ZBTB16,tf,None,Stromal Cell,None,1,ZBTB16
77096|ZNF543,0.7975630760298157,Homo sapiens,ZNF543,tf,293T,None,None,1,ZNF543
