,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
42723|HOXB4,0.036849812314417474,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
55210|MAPK1,0.03730867316646086,Homo sapiens,MAPK1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,MAPK1
42652|FERD3L,0.03775173141560939,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
69821|MDM2,0.037804134459090255,Homo sapiens,MDM2,cr,H1299,Epithelium,Lung,1,MDM2
77144|ZNF287,0.03820089955846384,Homo sapiens,ZNF287,tf,293T,None,None,1,ZNF287
8555|PCGF6,0.040377504447139945,Homo sapiens,PCGF6,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF6
64495|ZNF781,0.04059040757469784,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
77099|ZNF530,0.04149084286246807,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
42750|ATF7,0.04266103406666466,Homo sapiens,ATF7,tf,LoVo,None,Colon,0,ATF7
42695|MTF1,0.042766228195951106,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
1011|FOXH1,0.04313514690584619,Homo sapiens,FOXH1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXH1
65065|ZNF595,0.04676876645799277,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
38754|GLI3,0.04692298780608484,Homo sapiens,GLI3,tf,LoVo,None,Colon,0,GLI3
56997|DACOR1,0.04845949569338037,Homo sapiens,DACOR1,other,None,None,Colon,1,DACOR1
42683|ISL2,0.04873886640637043,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
42651|EVX1,0.04874723835659772,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
42669|HOXA11,0.04874723835659772,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
42646|BATF3,0.04874723835659772,Homo sapiens,BATF3,tf,LoVo,None,Colon,0,BATF3
42677|ID4,0.04874723835659772,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
42656|FOXF1,0.04874723835659772,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
65105|ZNF502,0.05075549779082261,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,1,ZNF502
36364|SNAPC5,0.05385966641716222,Homo sapiens,SNAPC5,not sure,IMR90,Fibroblast,Lung,1,SNAPC5
77074|ZNF616,0.054519945783618684,Homo sapiens,ZNF616,tf,293T,None,None,1,ZNF616
52549|SOX10,0.05957259494348238,Homo sapiens,SOX10,tf,501-Mel,Melanoma Cell,None,1,SOX10
77063|ZNF681,0.06288577097674625,Homo sapiens,ZNF681,tf,293T,None,None,1,ZNF681
69877|CCR5,0.0632187131560713,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
77158|ZNF222,0.06335840038478013,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
73963|ZNF266,0.06402731473540813,Homo sapiens,ZNF266,predicted transcription factor,293T,None,None,1,ZNF266
38642|ZNF236,0.06719369079816201,Homo sapiens,ZNF236,tf,LoVo,None,Colon,0,ZNF236
38787|TBX3,0.06983957524458384,Homo sapiens,TBX3,tf,LoVo,None,Colon,0,TBX3
45389|WHSC1,0.07038545435831017,Homo sapiens,WHSC1,cr,K562,Erythroblast,Bone Marrow,1,WHSC1
65184|ZNF85,0.0728916225765806,Homo sapiens,ZNF85,,HEK293,Epithelium,Embryonic Kidney,1,ZNF85
77036|ZNF789,0.07577072190555262,Homo sapiens,ZNF789,other,293T,None,None,1,ZNF789
42865|RFX7,0.07687431873515577,Homo sapiens,RFX7,tf,LoVo,None,Colon,0,RFX7
77132|ZNF354B,0.07829831956369665,Homo sapiens,ZNF354B,tf,293T,None,None,1,ZNF354B
77048|ZNF75D,0.08031915419362246,Homo sapiens,ZNF75D,tf,293T,None,None,1,ZNF75D
47711|SOX11,0.081382199730895,Homo sapiens,SOX11,tf,GRANTA-519,B Lymphocyte,None,1,SOX11
76974|RPA1,0.08298176457536871,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
77041|ZNF780A,0.08425801912003078,Homo sapiens,ZNF780A,tf,293T,None,None,1,ZNF780A
77035|ZNF790,0.08454991102450543,Homo sapiens,ZNF790,tf,293T,None,None,0,ZNF790
77045|ZNF765,0.08506708682280895,Homo sapiens,ZNF765,other,293T,None,None,1,ZNF765
65104|ZNF596,0.08636882607758739,Homo sapiens,ZNF596,,HEK293,Epithelium,Embryonic Kidney,0,ZNF596
43363|EBNA3C,0.0864659909938496,Homo sapiens,EBNA3C,other,None,B Lymphocyte,None,1,EBNA3C
77171|ZNF157,0.08651886612235499,Homo sapiens,ZNF157,tf,293T,None,None,1,ZNF157
77110|ZNF483,0.09078533488333729,Homo sapiens,ZNF483,tf,293T,None,None,1,ZNF483
38764|ZNF706,0.09220896616605023,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
38828|BTF3,0.09378643534807435,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
42678|IKZF5,0.09378643534807435,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
42672|HOXB5,0.09378643534807435,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
42674|HOXD13,0.09378643534807435,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
42675|HOXD4,0.09378643534807435,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
73955|ZNF33A,0.0941242557310964,Homo sapiens,ZNF33A,,293T,None,None,1,ZNF33A
77156|ZNF235,0.09735417224658888,Homo sapiens,ZNF235,tf,293T,None,None,1,ZNF235
77082|ZNF573,0.09754197772737644,Homo sapiens,ZNF573,tf,293T,None,None,1,ZNF573
63186|SIX4,0.09809740726595167,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
77090|ZNF561,0.09876289788544296,Homo sapiens,ZNF561,tf,293T,None,None,1,ZNF561
65103|ZNF419,0.10738661010286826,Homo sapiens,ZNF419,,HEK293,Epithelium,Embryonic Kidney,1,ZNF419
77049|ZNF74,0.10919987689060712,Homo sapiens,ZNF74,tf,293T,None,None,0,ZNF74
77176|ZNF132,0.11171028201285316,Homo sapiens,ZNF132,tf,293T,None,None,1,ZNF132
77020|ZNF891,0.11300703241531534,Homo sapiens,ZNF891,other,293T,None,None,0,ZNF891
77147|ZNF283,0.11374510269882049,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
8556|CBX2,0.11376580031837924,Homo sapiens,CBX2,cr,HEK293T,Epithelium,Embryonic Kidney,0,CBX2
77157|ZNF223,0.11468176335803465,Homo sapiens,ZNF223,other,293T,None,None,1,ZNF223
42861|PLAG1,0.11578783561029854,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
65175|ZBTB12,0.11663755833193934,Homo sapiens,ZBTB12,,HEK293,Epithelium,Embryonic Kidney,0,ZBTB12
77052|ZNF736,0.11677527687224504,Homo sapiens,ZNF736,other,293T,None,None,0,ZNF736
52109|CGGBP1,0.11707815699908591,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
42811|BBX,0.11787364345429319,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
72701|NUP98-HOXA9,0.11822134194738948,Homo sapiens,NUP98-HOXA9,other,HEK293FT,None,Kidney,0,NUP98-HOXA9
42857|NFIB,0.11863283515799233,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
38747|TOX4,0.11985827936054883,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
77025|ZNF823,0.12008637237516862,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
77192|RBAK,0.12179290091327427,Homo sapiens,RBAK,tf,293T,None,None,1,RBAK
55541|RAG1,0.12254452676561672,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
76685|CDKN1B,0.12418492482039001,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
42704|NR4A2,0.1251327178592166,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
39008|H3Pan,0.1278474122733535,Homo sapiens,H3Pan,other,A549,Epithelium,Lung,0,H3Pan
42763|HOXB6,0.12816643547320966,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
77087|ZNF565,0.12862737485978742,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
63904|ZNF438,0.1297288400400331,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
43703|HOXC11,0.13089816757891087,Homo sapiens,HOXC11,tf,OCI-Ly2,Epithelium,Mammary Gland,1,HOXC11
42663|HESX1,0.13092409426736729,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
77125|ZNF431,0.13179237040902364,Homo sapiens,ZNF431,tf,293T,None,None,0,ZNF431
57945|SOX15,0.13306897781604426,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
77162|ZNF205,0.13666758609084045,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
38816|IRX3,0.13683556047508344,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
38796|ZFAT,0.13895067863790622,Homo sapiens,ZFAT,tf,LoVo,None,Colon,1,ZFAT
38781|NEUROG3,0.1393506094764912,Homo sapiens,NEUROG3,tf,LoVo,None,Colon,0,NEUROG3
42697|NEUROD2,0.14066108982281827,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
77029|ZNF7,0.1431914671916243,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
38822|HOXA7,0.14895036302911996,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
76665|PAX8,0.1493044254954149,Homo sapiens,PAX8,tf,KURAMOCHI,None,None,0,PAX8
77060|ZNF684,0.1518271009263817,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
42666|HIVEP3,0.15238298341560824,Homo sapiens,HIVEP3,tf,LoVo,None,Colon,0,HIVEP3
38863|NFATC3,0.15488862217264565,Homo sapiens,NFATC3,tf,LoVo,None,Colon,0,NFATC3
55207|EGFR,0.15568942348509057,Homo sapiens,EGFR,not sure,HeLa,Epithelium,Cervix,1,EGFR
77050|ZNF749,0.1561095767431756,Homo sapiens,ZNF749,tf,293T,None,None,1,ZNF749
77056|ZNF705G,0.15619692166047083,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
77131|ZNF383,0.15678827483590568,Homo sapiens,ZNF383,tf,293T,None,None,1,ZNF383
42699|NHLH1,0.15708796960940807,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
42856|NFE2L3,0.157278865417028,Homo sapiens,NFE2L3,tf,LoVo,None,Colon,0,NFE2L3
38637|OTX1,0.15730907425390778,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
54385|DKK1,0.1585976925012179,Homo sapiens,DKK1,not sure,DLD-1,Epithelium,Colon,0,DKK1
42872|THAP4,0.15863273056028043,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
77179|ZNF10,0.15877776473515276,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
38688|NKX2-5,0.15932835086274022,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
77177|ZNF124,0.15934750111737722,Homo sapiens,ZNF124,tf,293T,None,None,1,ZNF124
2651|PAX3,0.16022624026124982,Homo sapiens,PAX3,tf,RD,None,Muscle,0,PAX3
65211|ZFP28,0.16127119798973438,Homo sapiens,ZFP28,,HEK293,Epithelium,Embryonic Kidney,1,ZFP28
77126|ZNF430,0.16260085476818636,Homo sapiens,ZNF430,tf,293T,None,None,1,ZNF430
62647|MCM5,0.16280688331844367,Homo sapiens,MCM5,,K562,Erythroblast,Bone Marrow,1,MCM5
52207|IL1RN,0.16571658133836198,Homo sapiens,IL1RN,other,HEK293T,Epithelium,Embryonic Kidney,0,IL1RN
77122|ZNF439,0.1667554104798441,Homo sapiens,ZNF439,tf,293T,None,None,0,ZNF439
38837|MSX2,0.1671805027887292,Homo sapiens,MSX2,tf,LoVo,None,Colon,0,MSX2
44757|DICER1,0.16840175066214375,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
42827|FOXF2,0.16848491265948617,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
42879|ZBTB39,0.16848491265948617,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
76421|MAML3,0.16891417458185948,Homo sapiens,MAML3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MAML3
77076|ZNF614,0.17148888941451962,Homo sapiens,ZNF614,tf,293T,None,None,1,ZNF614
38807|ISL1,0.17381597524904152,Homo sapiens,ISL1,tf,LoVo,None,Colon,0,ISL1
77121|ZNF440,0.17459070579064773,Homo sapiens,ZNF440,tf,293T,None,None,1,ZNF440
42688|LHX4,0.1757890365704639,Homo sapiens,LHX4,tf,LoVo,None,Colon,1,LHX4
51251|KDM1B,0.1758324888437955,Homo sapiens,KDM1B,cr,HepG2,Epithelium,Liver,0,KDM1B
42671|HOXB2,0.17583661166751197,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
40300|SIRT3,0.17588390333819898,Homo sapiens,SIRT3,cr,U2OS,None,Bone,0,SIRT3
38821|HIVEP1,0.17764498377091048,Homo sapiens,HIVEP1,tf,LoVo,None,Colon,0,HIVEP1
77077|ZNF613,0.17886001588138273,Homo sapiens,ZNF613,tf,293T,None,None,1,ZNF613
65202|ZNF37A,0.18007682898839716,Homo sapiens,ZNF37A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF37A
77100|ZNF529,0.1803809940101937,Homo sapiens,ZNF529,tf,293T,None,None,1,ZNF529
76675|HP1BP3,0.18057309557140183,Homo sapiens,HP1BP3,other,HeLa,None,None,0,HP1BP3
42867|SKI,0.18153437472480283,Homo sapiens,SKI,predicted chromatin regulator,LoVo,None,Colon,0,SKI
42701|NKX6-1,0.1818739543615963,Homo sapiens,NKX6-1,tf,LoVo,None,Colon,0,NKX6-1
77129|ZNF417,0.18240462744461872,Homo sapiens,ZNF417,tf,293T,None,None,1,ZNF417
68798|SATB1,0.18347787027988727,Homo sapiens,SATB1,tf,SH-SY5Y,Neuron,None,1,SATB1
77138|ZNF324B,0.18519074077356462,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
42700|NKX2-8,0.18894051583139637,Homo sapiens,NKX2-8,tf,LoVo,None,Colon,0,NKX2-8
77089|ZNF562,0.18973330508888597,Homo sapiens,ZNF562,tf,293T,None,None,1,ZNF562
42888|ZNF395,0.19015710951538406,Homo sapiens,ZNF395,predicted transcription factor,LoVo,None,Colon,0,ZNF395
76942|SRPK2,0.19413720993734385,Homo sapiens,SRPK2,other,MCF-10A,Epithelium,None,1,SRPK2
38826|ZIC2,0.19467864959893183,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
38798|ZBED4,0.19835960275760012,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
65107|ZNF418,0.20054910570757595,Homo sapiens,ZNF418,,HEK293,Epithelium,Embryonic Kidney,1,ZNF418
55217|MAP2K1,0.20118636311626986,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
43546|C10orf12,0.201189427042906,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
42689|LHX5,0.205091131571069,Homo sapiens,LHX5,tf,LoVo,None,Colon,1,LHX5
38728|CASZ1,0.2071899369610002,Homo sapiens,CASZ1,tf,LoVo,None,Colon,0,CASZ1
42820|DDIT3,0.20859265186833786,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
38840|ALX4,0.20894228803465115,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
77080|ZNF587,0.21309850513917872,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
65101|GTF3A,0.21360287749927215,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
77168|ZNF17,0.21456352217052665,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
77151|ZNF26,0.2178253710318061,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
77038|ZNF785,0.22154239572507606,Homo sapiens,ZNF785,tf,293T,None,None,0,ZNF785
77189|ZFP69,0.22449012639315358,Homo sapiens,ZFP69,tf,293T,None,None,1,ZFP69
77091|ZNF557,0.2255458254555454,Homo sapiens,ZNF557,tf,293T,None,None,1,ZNF557
77105|ZNF496,0.2266659157777226,Homo sapiens,ZNF496,tf,293T,None,None,0,ZNF496
38644|HSF4,0.2273955868620518,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
36350|PTPN11,0.2280472028512342,Homo sapiens,PTPN11,other,A549,Epithelium,Lung,0,PTPN11
77111|ZNF480,0.22821837272823187,Homo sapiens,ZNF480,tf,293T,None,None,1,ZNF480
77088|ZNF564,0.22864690541934424,Homo sapiens,ZNF564,tf,293T,None,None,1,ZNF564
38752|DMRT1,0.22915197995797493,Homo sapiens,DMRT1,tf,LoVo,None,Colon,0,DMRT1
53323|INTS3,0.2305423238262792,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
65143|ZNF354A,0.23082392469366986,Homo sapiens,ZNF354A,,HEK293,Epithelium,Embryonic Kidney,0,ZNF354A
77034|ZNF791,0.23123420299439917,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
76671|SMARCA1,0.23181462065768849,Homo sapiens,SMARCA1,cr,LNCaP,Epithelium,Prostate,0,SMARCA1
51550|SALL4,0.2320972353479061,Homo sapiens,SALL4,tf,HUES64,Embryonic Stem Cell,Embryo,0,SALL4
73969|ZNF214,0.23395669743946873,Homo sapiens,ZNF214,,293T,None,None,0,ZNF214
77153|ZNF25,0.2371781126123147,Homo sapiens,ZNF25,tf,293T,None,None,0,ZNF25
77027|ZNF808,0.23742860342841965,Homo sapiens,ZNF808,other,293T,None,None,1,ZNF808
2|GAPDH,0.2381001703568933,Homo sapiens,GAPDH,not sure,HeLa,Epithelium,Cervix,0,GAPDH
42693|MIXL1,0.2385311847262543,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
38849|MEIS2,0.23955394941377034,Homo sapiens,MEIS2,tf,LoVo,None,Colon,0,MEIS2
42767|ID2,0.24035307902022424,Homo sapiens,ID2,tf,LoVo,None,Colon,0,ID2
77092|ZNF555,0.24298221706028572,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
77188|ZFP90,0.24733355958945885,Homo sapiens,ZFP90,tf,293T,None,None,1,ZFP90
65064|ZNF34,0.24924854481720832,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
77021|ZNF880,0.24972447491833194,Homo sapiens,ZNF880,other,293T,None,None,0,ZNF880
38745|PITX1,0.2505004688973634,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
38792|MEIS3,0.25362151820488765,Homo sapiens,MEIS3,tf,LoVo,None,Colon,0,MEIS3
77161|ZNF211,0.25450437970376216,Homo sapiens,ZNF211,tf,293T,None,None,1,ZNF211
76669|DDX11,0.2587002952398602,Homo sapiens,DDX11,other,A549,Epithelium,Lung,0,DDX11
42826|FOXC1,0.2587002952398602,Homo sapiens,FOXC1,tf,LoVo,None,Colon,0,FOXC1
1348|SMC4,0.2587002952398602,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
42764|HOXB8,0.2587002952398602,Homo sapiens,HOXB8,tf,LoVo,None,Colon,0,HOXB8
42824|ELF4,0.2587002952398602,Homo sapiens,ELF4,tf,LoVo,None,Colon,0,ELF4
42841|MEOX2,0.2587002952398602,Homo sapiens,MEOX2,tf,LoVo,None,Colon,0,MEOX2
42835|HOXD1,0.2587002952398602,Homo sapiens,HOXD1,tf,LoVo,None,Colon,0,HOXD1
77022|ZNF879,0.26160270451388956,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
77142|ZNF300,0.2620847641722666,Homo sapiens,ZNF300,other,293T,None,None,1,ZNF300
38838|LHX3,0.2631139697489474,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
77106|ZNF492,0.26455184743231064,Homo sapiens,ZNF492,tf,293T,None,None,0,ZNF492
77044|ZNF776,0.27114989289676417,Homo sapiens,ZNF776,tf,293T,None,None,1,ZNF776
42837|KCMF1,0.27460763563949364,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
42821|DMRT2,0.27460763563949364,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
42817|CDX1,0.27460763563949364,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
42736|NCOA3,0.27460763563949364,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
38776|TFDP2,0.27460763563949364,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
42739|NR1I2,0.27460763563949364,Homo sapiens,NR1I2,tf,LoVo,None,Colon,0,NR1I2
42873|TOE1,0.27460763563949364,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
77185|ZKSCAN2,0.2746317888066371,Homo sapiens,ZKSCAN2,tf,293T,None,None,1,ZKSCAN2
77058|ZNF69,0.2750154977239636,Homo sapiens,ZNF69,tf,293T,None,None,0,ZNF69
77051|ZNF737,0.27708066923550306,Homo sapiens,ZNF737,tf,293T,None,None,0,ZNF737
77116|ZNF44,0.2772985384249877,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
77533|H2AK119ub,0.2776720192227963,Homo sapiens,H2AK119ub,,None,Fibroblast,None,1,H2AK119ub
42809|ARNTL2,0.2776720192227963,Homo sapiens,ARNTL2,tf,LoVo,None,Colon,0,ARNTL2
49198|F2RL1,0.2793032193277367,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
8554|PCGF5,0.2793032193277367,Homo sapiens,PCGF5,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,PCGF5
77072|ZNF620,0.28040803814197657,Homo sapiens,ZNF620,tf,293T,None,None,0,ZNF620
49156|COIL,0.2836134719709725,Homo sapiens,COIL,other,HeLa,Epithelium,Cervix,1,COIL
34479|NFKBIA,0.28584057590633505,Homo sapiens,NFKBIA,other,None,Keratinocyte,Foreskin,0,NFKBIA
52587|WIZ,0.2903393080453711,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
42855|MYBL1,0.2903393080453711,Homo sapiens,MYBL1,tf,LoVo,None,Colon,0,MYBL1
56895|MAP1LC3A,0.2903393080453711,Homo sapiens,MAP1LC3A,other,IMR90,Fibroblast,Lung,0,MAP1LC3A
8525|HNRNPL,0.291023521448868,Homo sapiens,HNRNPL,predicted transcription factor,HeLa,Epithelium,Cervix,0,HNRNPL
77069|ZNF627,0.2914063228956988,Homo sapiens,ZNF627,tf,293T,None,None,1,ZNF627
76550|POLB,0.29366004752194674,Homo sapiens,POLB,other,MCF-7,MCF 7 Cells,None,1,POLB
77084|ZNF570,0.29521403436010785,Homo sapiens,ZNF570,tf,293T,None,None,1,ZNF570
2638|EBNA1BP2,0.29660189506142276,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
76968|MBOAT4,0.29756450579756366,Homo sapiens,MBOAT4,other,HeLa,Epithelium,Cervix,0,MBOAT4
77093|ZNF552,0.3015197473144342,Homo sapiens,ZNF552,tf,293T,None,None,1,ZNF552
77139|ZNF311,0.304222329195323,Homo sapiens,ZNF311,other,293T,None,None,1,ZNF311
38780|LMX1B,0.30608014065065436,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
38775|CIC,0.307220506222054,Homo sapiens,CIC,tf,LoVo,None,Colon,0,CIC
77075|ZNF615,0.3081573590999953,Homo sapiens,ZNF615,tf,293T,None,None,1,ZNF615
58995|EWSR1,0.310808625640413,Homo sapiens,EWSR1,tf,HEK293,Epithelium,Embryonic Kidney,0,EWSR1
77186|ZIM2,0.31103128938496083,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
77067|ZNF662,0.31644365488494913,Homo sapiens,ZNF662,tf,293T,None,None,1,ZNF662
77031|ZNF799,0.3186858325501425,Homo sapiens,ZNF799,tf,293T,None,None,1,ZNF799
58136|ARID3B,0.3260246593377836,Homo sapiens,ARID3B,predicted transcription factor,OECM1,None,Head and neck,1,ARID3B
42808|ADNP2,0.32602466281296005,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
76572|CENPC,0.3264524464997881,Homo sapiens,CENPC,other,HeLa,Epithelium,Cervix,1,CENPC
77054|ZNF716,0.3272626285912342,Homo sapiens,ZNF716,tf,293T,None,None,1,ZNF716
77064|ZNF675,0.337856900253949,Homo sapiens,ZNF675,tf,293T,None,None,1,ZNF675
38725|TFE3,0.34007573466131813,Homo sapiens,TFE3,tf,LoVo,None,Colon,0,TFE3
55365|LOXL1,0.3417716528409153,Homo sapiens,LOXL1,other,None,None,Schlemm's canal,0,LOXL1
77190|ZFP1,0.3422728826829604,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
77024|ZNF846,0.3456947616297458,Homo sapiens,ZNF846,other,293T,None,None,1,ZNF846
73967|ZNF225,0.3462749910803984,Homo sapiens,ZNF225,other,293T,None,None,1,ZNF225
42871|TFCP2,0.34718440816401563,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
50035|NME2,0.3474385247653228,Homo sapiens,NME2,tf,A549,Epithelium,Lung,0,NME2
77152|ZNF267,0.34957340956274996,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
77037|ZNF786,0.3563325995965231,Homo sapiens,ZNF786,tf,293T,None,None,1,ZNF786
41726|TFAM,0.357023818021543,Homo sapiens,TFAM,tf,HeLa,Epithelium,Cervix,0,TFAM
38689|CREB3L2,0.3624853098382475,Homo sapiens,CREB3L2,tf,LoVo,None,Colon,0,CREB3L2
73981|PRDM9,0.36700362575029233,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
42709|ATF6,0.3696442185304337,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
77102|ZNF525,0.36999155396068223,Homo sapiens,ZNF525,other,293T,None,None,1,ZNF525
77019|ZNF90,0.37433575965552046,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
77101|ZNF527,0.38659411410545386,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
77363|ZNF516,0.3942041555519469,Homo sapiens,ZNF516,tf,MCF-7,None,Breast,1,ZNF516
77159|ZNF212,0.39474767093618457,Homo sapiens,ZNF212,tf,293T,None,None,1,ZNF212
77018|ZNF93,0.40840724999340317,Homo sapiens,ZNF93,tf,293T,None,None,1,ZNF93
77119|ZNF442,0.41374471725485895,Homo sapiens,ZNF442,tf,293T,None,None,1,ZNF442
77187|ZIK1,0.4157132613524013,Homo sapiens,ZIK1,tf,293T,None,None,1,ZIK1
77145|ZNF285,0.41693364341431083,Homo sapiens,ZNF285,other,293T,None,None,0,ZNF285
42830|GZF1,0.4326847642146714,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
77172|ZNF154,0.4377381847059655,Homo sapiens,ZNF154,tf,293T,None,None,1,ZNF154
38656|MSX1,0.4402618000870243,Homo sapiens,MSX1,tf,LoVo,None,Colon,0,MSX1
