,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
42860|PCF11,0.3113078743173099,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
76859|IRAK1,0.32280903785335957,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1,IRAK1
59015|EP400,0.3228248924255812,Homo sapiens,EP400,cr,U2OS,None,Bone,0,EP400
2|GAPDH,0.3284629342389429,Homo sapiens,GAPDH,not sure,HeLa,Epithelium,Cervix,0,GAPDH
42852|HOXC13,0.3317979122273328,Homo sapiens,HOXC13,tf,LoVo,None,Colon,0,HOXC13
73934|ZNF669,0.3382085751270332,Homo sapiens,ZNF669,,293T,None,None,1,ZNF669
77021|ZNF880,0.3508086888925513,Homo sapiens,ZNF880,other,293T,None,None,0,ZNF880
77158|ZNF222,0.3518057058199705,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
38863|NFATC3,0.3546218484612305,Homo sapiens,NFATC3,tf,LoVo,None,Colon,0,NFATC3
65068|ZNF214,0.3566332055742032,Homo sapiens,ZNF214,,HEK293,Epithelium,Embryonic Kidney,0,ZNF214
42767|ID2,0.3625061872630708,Homo sapiens,ID2,tf,LoVo,None,Colon,0,ID2
42871|TFCP2,0.37030445924422917,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
77160|ZNF211,0.3730464745025286,Homo sapiens,ZNF211,tf,293T,None,None,1,ZNF211
77176|ZNF132,0.3828039248193101,Homo sapiens,ZNF132,tf,293T,None,None,1,ZNF132
77169|ZNF169,0.38558804715587336,Homo sapiens,ZNF169,tf,293T,None,None,1,ZNF169
5823|DUX4,0.38780096008886095,Homo sapiens,DUX4,other,None,Myoblast,Muscle,0,DUX4
65184|ZNF85,0.39183630456365465,Homo sapiens,ZNF85,,HEK293,Epithelium,Embryonic Kidney,1,ZNF85
"52211|HBG1, HBG2",0.4159829822492975,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,1,"HBG1, HBG2"
77074|ZNF616,0.4313440040735229,Homo sapiens,ZNF616,tf,293T,None,None,1,ZNF616
77041|ZNF780A,0.43538601372418484,Homo sapiens,ZNF780A,tf,293T,None,None,1,ZNF780A
73755|FOXD3,0.4493967798383041,Homo sapiens,FOXD3,tf,A549,Epithelium,Lung,0,FOXD3
62811|COPS2,0.4532411357809208,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
65107|ZNF418,0.4533042624739667,Homo sapiens,ZNF418,,HEK293,Epithelium,Embryonic Kidney,1,ZNF418
76675|HP1BP3,0.46610345414563314,Homo sapiens,HP1BP3,other,HeLa,None,None,0,HP1BP3
42867|SKI,0.4692011355444389,Homo sapiens,SKI,predicted chromatin regulator,LoVo,None,Colon,0,SKI
2638|EBNA1BP2,0.4697610396009118,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
36364|SNAPC5,0.4767491613249357,Homo sapiens,SNAPC5,not sure,IMR90,Fibroblast,Lung,1,SNAPC5
77063|ZNF681,0.48277685527802655,Homo sapiens,ZNF681,tf,293T,None,None,1,ZNF681
72433|SMARCA2,0.4847578747074465,Homo sapiens,SMARCA2,cr,LNCaP,Epithelium,Prostate,0,SMARCA2
77129|ZNF417,0.48500474596119014,Homo sapiens,ZNF417,tf,293T,None,None,1,ZNF417
38648|GLI1,0.4985842153522571,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
77050|ZNF749,0.5121576689695527,Homo sapiens,ZNF749,tf,293T,None,None,1,ZNF749
77363|ZNF516,0.5126581671208345,Homo sapiens,ZNF516,tf,MCF-7,None,Breast,1,ZNF516
68798|SATB1,0.5260319542750628,Homo sapiens,SATB1,tf,SH-SY5Y,Neuron,None,1,SATB1
58949|SMN1,0.526173354573137,Homo sapiens,SMN1,not sure,HEK293,Epithelium,Embryonic Kidney,1,SMN1
77152|ZNF267,0.5308513543889637,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
65091|ZNF41,0.5416902074503358,Homo sapiens,ZNF41,,HEK293,Epithelium,Embryonic Kidney,1,ZNF41
77067|ZNF662,0.5469232301905548,Homo sapiens,ZNF662,tf,293T,None,None,1,ZNF662
42695|MTF1,0.5502073017516834,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
77122|ZNF439,0.5512331322620322,Homo sapiens,ZNF439,tf,293T,None,None,0,ZNF439
77121|ZNF440,0.5514086865590809,Homo sapiens,ZNF440,tf,293T,None,None,1,ZNF440
77177|ZNF124,0.5518733786850152,Homo sapiens,ZNF124,tf,293T,None,None,1,ZNF124
38787|TBX3,0.5537855118980887,Homo sapiens,TBX3,tf,LoVo,None,Colon,0,TBX3
76685|CDKN1B,0.557534044290969,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
41723|TFAM,0.561860837734345,Homo sapiens,TFAM,tf,HeLa,Epithelium,Cervix,1,TFAM
55206|EGFR,0.5650274523776118,Homo sapiens,EGFR,not sure,HeLa,Epithelium,Cervix,1,EGFR
77025|ZNF823,0.5661334227722266,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
77060|ZNF684,0.5669643409197712,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
43568|CBX7,0.5711344264010169,Homo sapiens,CBX7,cr,None,Fibroblast,Foreskin,0,CBX7
65104|ZNF596,0.5731090175995331,Homo sapiens,ZNF596,,HEK293,Epithelium,Embryonic Kidney,0,ZNF596
44757|DICER1,0.5742107890068034,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
77162|ZNF205,0.5752903171128877,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
77044|ZNF776,0.5802446428276855,Homo sapiens,ZNF776,tf,293T,None,None,1,ZNF776
38792|MEIS3,0.5814455887268701,Homo sapiens,MEIS3,tf,LoVo,None,Colon,0,MEIS3
51251|KDM1B,0.5822479354331698,Homo sapiens,KDM1B,cr,HepG2,Epithelium,Liver,0,KDM1B
38849|MEIS2,0.5826036895888562,Homo sapiens,MEIS2,tf,LoVo,None,Colon,0,MEIS2
77134|ZNF33B,0.5846665418076176,Homo sapiens,ZNF33B,tf,293T,None,None,0,ZNF33B
49196|DDX5,0.5859406125908021,Homo sapiens,DDX5,predicted chromatin regulator,NTERA-2,None,Testis,1,DDX5
77080|ZNF587,0.5880837345381473,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
72701|NUP98-HOXA9,0.5900472765056474,Homo sapiens,NUP98-HOXA9,other,HEK293FT,None,Kidney,0,NUP98-HOXA9
42666|HIVEP3,0.5914171183124374,Homo sapiens,HIVEP3,tf,LoVo,None,Colon,0,HIVEP3
77085|ZNF567,0.5926166169963164,Homo sapiens,ZNF567,tf,293T,None,None,1,ZNF567
65202|ZNF37A,0.5952033637666367,Homo sapiens,ZNF37A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF37A
77166|ZNF181,0.5969790100061507,Homo sapiens,ZNF181,tf,293T,None,None,0,ZNF181
77089|ZNF562,0.599288102248656,Homo sapiens,ZNF562,tf,293T,None,None,1,ZNF562
54385|DKK1,0.6005802213901502,Homo sapiens,DKK1,not sure,DLD-1,Epithelium,Colon,0,DKK1
77138|ZNF324B,0.6007991240828033,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
76665|PAX8,0.6073924321014322,Homo sapiens,PAX8,tf,KURAMOCHI,None,None,0,PAX8
77105|ZNF496,0.6100836982978373,Homo sapiens,ZNF496,tf,293T,None,None,0,ZNF496
77038|ZNF785,0.6110059380294479,Homo sapiens,ZNF785,tf,293T,None,None,0,ZNF785
38728|CASZ1,0.6115961834735922,Homo sapiens,CASZ1,tf,LoVo,None,Colon,0,CASZ1
42663|HESX1,0.6124012737345707,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
42872|THAP4,0.6135061919871294,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
76942|SRPK2,0.6146213622844571,Homo sapiens,SRPK2,other,MCF-10A,Epithelium,None,1,SRPK2
69821|MDM2,0.6146213622844571,Homo sapiens,MDM2,cr,H1299,Epithelium,Lung,1,MDM2
42670|HOXB1,0.6146213622844571,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
42676|HOXD9,0.6146213622844571,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
55540|RAG1,0.6152588321912302,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
77139|ZNF311,0.6170152303545778,Homo sapiens,ZNF311,other,293T,None,None,1,ZNF311
38837|MSX2,0.6176875665454635,Homo sapiens,MSX2,tf,LoVo,None,Colon,0,MSX2
77053|ZNF730,0.6179535677878039,Homo sapiens,ZNF730,other,293T,None,None,1,ZNF730
38745|PITX1,0.6226578555032621,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
38764|ZNF706,0.6235344066423483,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
76550|POLB,0.6286990368038833,Homo sapiens,POLB,other,MCF-7,MCF 7 Cells,None,1,POLB
73954|ZNF33A,0.633461962376078,Homo sapiens,ZNF33A,,293T,None,None,1,ZNF33A
62531|ZNF585B,0.6346991003662451,Homo sapiens,ZNF585B,,HEK293,Epithelium,Embryonic Kidney,1,ZNF585B
42763|HOXB6,0.6378230924870165,Homo sapiens,HOXB6,tf,LoVo,None,Colon,1,HOXB6
77101|ZNF527,0.6382440994823227,Homo sapiens,ZNF527,tf,293T,None,None,0,ZNF527
77035|ZNF790,0.6388896965513737,Homo sapiens,ZNF790,tf,293T,None,None,0,ZNF790
65211|ZFP28,0.6395704757077011,Homo sapiens,ZFP28,,HEK293,Epithelium,Embryonic Kidney,1,ZFP28
38826|ZIC2,0.6398893747636976,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
42688|LHX4,0.6425561846934439,Homo sapiens,LHX4,tf,LoVo,None,Colon,1,LHX4
77110|ZNF483,0.6427840680378669,Homo sapiens,ZNF483,tf,293T,None,None,1,ZNF483
52110|CGGBP1,0.6428553747850287,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
77269|ZNF410,0.6453120652954476,Homo sapiens,ZNF410,tf,K562,Erythroblast,Bone Marrow,1,ZNF410
42652|FERD3L,0.649961596752257,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
38821|HIVEP1,0.6521547325283382,Homo sapiens,HIVEP1,tf,LoVo,None,Colon,0,HIVEP1
43546|C10orf12,0.6537887898274948,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
77188|ZFP90,0.654720522297334,Homo sapiens,ZFP90,tf,293T,None,None,1,ZFP90
71279|KAT2A,0.6554866570440102,Homo sapiens,KAT2A,cr,BGC823,human gastric cancer cells,None,1,KAT2A
42689|LHX5,0.6570138200779625,Homo sapiens,LHX5,tf,LoVo,None,Colon,1,LHX5
38725|TFE3,0.6600141469750804,Homo sapiens,TFE3,tf,LoVo,None,Colon,0,TFE3
77153|ZNF25,0.6622126063241249,Homo sapiens,ZNF25,tf,293T,None,None,0,ZNF25
77024|ZNF846,0.6624740074204728,Homo sapiens,ZNF846,other,293T,None,None,1,ZNF846
77034|ZNF791,0.6628067945631817,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
76572|CENPC,0.665606884219516,Homo sapiens,CENPC,other,HeLa,Epithelium,Cervix,1,CENPC
77056|ZNF705G,0.669659735971013,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
77051|ZNF737,0.6702051022422798,Homo sapiens,ZNF737,tf,293T,None,None,0,ZNF737
77081|ZNF585A,0.6729186540595578,Homo sapiens,ZNF585A,tf,293T,None,None,1,ZNF585A
38798|ZBED4,0.6737906655676666,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
77031|ZNF799,0.6741926631053602,Homo sapiens,ZNF799,tf,293T,None,None,1,ZNF799
42704|NR4A2,0.6753611399285767,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
42693|MIXL1,0.6753927351750799,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
76671|SMARCA1,0.6794610573478029,Homo sapiens,SMARCA1,cr,LNCaP,Epithelium,Prostate,0,SMARCA1
65169|ZBTB12,0.6799277724023651,Homo sapiens,ZBTB12,,HEK293,Epithelium,Embryonic Kidney,0,ZBTB12
42830|GZF1,0.6809513689388685,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
55217|MAP2K1,0.6840705644670294,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
41630|POLR3GL,0.6851984276127245,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
69877|CCR5,0.6875033164659525,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
42697|NEUROD2,0.6877013727975938,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
77077|ZNF613,0.6898433269848805,Homo sapiens,ZNF613,tf,293T,None,None,1,ZNF613
77156|ZNF235,0.6906965423409085,Homo sapiens,ZNF235,tf,293T,None,None,1,ZNF235
45427|CBX2,0.6920425246895402,Homo sapiens,CBX2,cr,K562,Erythroblast,Bone Marrow,1,CBX2
38822|HOXA7,0.6923118837526812,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
65065|ZNF595,0.6950757782195701,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
77179|ZNF10,0.6960965783790265,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
42699|NHLH1,0.6987836046930218,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
51550|SALL4,0.7000941852781299,Homo sapiens,SALL4,tf,HUES64,Embryonic Stem Cell,Embryo,0,SALL4
77145|ZNF285,0.7003588684366735,Homo sapiens,ZNF285,other,293T,None,None,0,ZNF285
77116|ZNF44,0.707907643305365,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
77136|ZNF334,0.7092064194773051,Homo sapiens,ZNF334,tf,293T,None,None,1,ZNF334
77091|ZNF557,0.7107423536287503,Homo sapiens,ZNF557,tf,293T,None,None,1,ZNF557
63187|SIX4,0.7107703653194508,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
65101|GTF3A,0.7143491497480499,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
77142|ZNF300,0.7174276595414544,Homo sapiens,ZNF300,other,293T,None,None,1,ZNF300
77190|ZFP1,0.7205340534970417,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
77106|ZNF492,0.7209995162571283,Homo sapiens,ZNF492,tf,293T,None,None,0,ZNF492
77185|ZKSCAN2,0.722695189849986,Homo sapiens,ZKSCAN2,tf,293T,None,None,1,ZKSCAN2
77186|ZIM2,0.7233556249160212,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
77124|ZNF432,0.7241162407958183,Homo sapiens,ZNF432,tf,293T,None,None,1,ZNF432
38807|ISL1,0.7290067271394116,Homo sapiens,ISL1,tf,LoVo,None,Colon,0,ISL1
65103|ZNF419,0.7310153383183804,Homo sapiens,ZNF419,,HEK293,Epithelium,Embryonic Kidney,1,ZNF419
77108|ZNF485,0.732267245590366,Homo sapiens,ZNF485,other,293T,None,None,1,ZNF485
77533|H2AK119ub,0.7334032569694471,Homo sapiens,H2AK119ub,,None,Fibroblast,None,1,H2AK119ub
42809|ARNTL2,0.7334842094857912,Homo sapiens,ARNTL2,tf,LoVo,None,Colon,0,ARNTL2
42821|DMRT2,0.7334842094857912,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
38776|TFDP2,0.7334842094857912,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
40328|SIRT3,0.7334842094857912,Homo sapiens,SIRT3,cr,U2OS,None,Bone,0,SIRT3
73981|PRDM9,0.7386368615104829,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
77054|ZNF716,0.7420286506623908,Homo sapiens,ZNF716,tf,293T,None,None,1,ZNF716
77172|ZNF154,0.7476473744237934,Homo sapiens,ZNF154,tf,293T,None,None,1,ZNF154
65081|ZIM3,0.7484888109816239,Homo sapiens,ZIM3,,HEK293,Epithelium,Embryonic Kidney,1,ZIM3
77187|ZIK1,0.7488322602591343,Homo sapiens,ZIK1,tf,293T,None,None,1,ZIK1
42651|EVX1,0.7488675516253087,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
49198|F2RL1,0.7488675516253087,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
42656|FOXF1,0.7488675516253087,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42855|MYBL1,0.7488675516253087,Homo sapiens,MYBL1,tf,LoVo,None,Colon,0,MYBL1
42736|NCOA3,0.7488675516253087,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
8554|PCGF5,0.7488675516253087,Homo sapiens,PCGF5,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,PCGF5
56895|MAP1LC3A,0.7488675516253087,Homo sapiens,MAP1LC3A,other,IMR90,Fibroblast,Lung,0,MAP1LC3A
42669|HOXA11,0.7488675516253087,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
42675|HOXD4,0.7488675516253087,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
42646|BATF3,0.7488675516253087,Homo sapiens,BATF3,tf,LoVo,None,Colon,0,BATF3
42677|ID4,0.7488675516253087,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
42672|HOXB5,0.7488675516253087,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
77102|ZNF525,0.7544554747782823,Homo sapiens,ZNF525,other,293T,None,None,1,ZNF525
38781|NEUROG3,0.7552274628435401,Homo sapiens,NEUROG3,tf,LoVo,None,Colon,0,NEUROG3
65143|ZNF354A,0.7556007136992176,Homo sapiens,ZNF354A,,HEK293,Epithelium,Embryonic Kidney,0,ZNF354A
34532|GCG,0.7560692445597865,Homo sapiens,GCG,not sure,HEK293T,Epithelium,Embryonic Kidney,0,GCG
77088|ZNF564,0.7563808846710371,Homo sapiens,ZNF564,tf,293T,None,None,1,ZNF564
77019|ZNF90,0.7606187332319301,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
52587|WIZ,0.7616986467906599,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
38828|BTF3,0.7616986467906599,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
1348|SMC4,0.7616986467906599,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
42856|NFE2L3,0.7616986467906599,Homo sapiens,NFE2L3,tf,LoVo,None,Colon,0,NFE2L3
42674|HOXD13,0.7616986467906599,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
42678|IKZF5,0.7616986467906599,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
42683|ISL2,0.7616986467906599,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
42701|NKX6-1,0.7617133050842699,Homo sapiens,NKX6-1,tf,LoVo,None,Colon,0,NKX6-1
76669|DDX11,0.7618077531989861,Homo sapiens,DDX11,other,A549,Epithelium,Lung,0,DDX11
77119|ZNF442,0.7656335017111158,Homo sapiens,ZNF442,tf,293T,None,None,1,ZNF442
77093|ZNF552,0.7678632839859452,Homo sapiens,ZNF552,tf,293T,None,None,1,ZNF552
35107|DOT1L,0.768698552538903,Homo sapiens,DOT1L,cr,NCCIT,None,Embryo,0,DOT1L
58995|EWSR1,0.7734344611859212,Homo sapiens,EWSR1,tf,HEK293,Epithelium,Embryonic Kidney,0,EWSR1
38637|OTX1,0.7734344611859212,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
42671|HOXB2,0.7734344611859212,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
38775|CIC,0.7734344611859212,Homo sapiens,CIC,tf,LoVo,None,Colon,0,CIC
38656|MSX1,0.7734530778640392,Homo sapiens,MSX1,tf,LoVo,None,Colon,0,MSX1
42808|ADNP2,0.7798228114410439,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
34479|NFKBIA,0.7803010224443829,Homo sapiens,NFKBIA,other,None,Keratinocyte,Foreskin,0,NFKBIA
42709|ATF6,0.7842688221922094,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
58136|ARID3B,0.7846382630482738,Homo sapiens,ARID3B,predicted transcription factor,OECM1,None,Head and neck,1,ARID3B
77072|ZNF620,0.7847894838425751,Homo sapiens,ZNF620,tf,293T,None,None,0,ZNF620
54381|LMTK3,0.7857628335474887,Homo sapiens,LMTK3,not sure,MDA-MB-231,Epithelium,Breast,1,LMTK3
55365|LOXL1,0.7886271810405269,Homo sapiens,LOXL1,other,None,None,Schlemm's canal,0,LOXL1
77132|ZNF354B,0.7891551763932456,Homo sapiens,ZNF354B,tf,293T,None,None,1,ZNF354B
73945|ZNF486,0.7899458079632641,Homo sapiens,ZNF486,not sure,293T,None,None,1,ZNF486
65187|ZNF146,0.7965488584601884,Homo sapiens,ZNF146,,HEK293,Epithelium,Embryonic Kidney,1,ZNF146
77058|ZNF69,0.7969888302556534,Homo sapiens,ZNF69,tf,293T,None,None,0,ZNF69
77075|ZNF615,0.799205638948359,Homo sapiens,ZNF615,tf,293T,None,None,1,ZNF615
38752|DMRT1,0.8044866573025902,Homo sapiens,DMRT1,tf,LoVo,None,Colon,0,DMRT1
77159|ZNF212,0.8072490297768851,Homo sapiens,ZNF212,tf,293T,None,None,1,ZNF212
38838|LHX3,0.808563205236795,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
77052|ZNF736,0.8137114014560236,Homo sapiens,ZNF736,other,293T,None,None,0,ZNF736
77084|ZNF570,0.8137918914075495,Homo sapiens,ZNF570,tf,293T,None,None,1,ZNF570
38840|ALX4,0.8163451571771687,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
77126|ZNF430,0.8195758781870282,Homo sapiens,ZNF430,tf,293T,None,None,1,ZNF430
36350|PTPN11,0.8245653326778908,Homo sapiens,PTPN11,other,A549,Epithelium,Lung,0,PTPN11
49156|COIL,0.8254079372789536,Homo sapiens,COIL,other,HeLa,Epithelium,Cervix,1,COIL
77070|ZNF626,0.8339850565364295,Homo sapiens,ZNF626,other,293T,None,None,0,ZNF626
48692|H3F3B,0.8342078554131636,Homo sapiens,H3F3B,other,None,Spermatid,None,1,H3F3B
77115|ZNF45,0.8354484462211202,Homo sapiens,ZNF45,other,293T,None,None,0,ZNF45
38780|LMX1B,0.8389183869389869,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
38644|HSF4,0.8422895986228773,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
38708|HOXA2,0.8423282701925574,Homo sapiens,HOXA2,tf,LoVo,None,Colon,0,HOXA2
77151|ZNF26,0.8450479500332676,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
76548|CHAT,0.8462063921375294,Homo sapiens,CHAT,other,SH-SY5Y,Neuron,None,1,CHAT
77022|ZNF879,0.8472596347557113,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
50035|NME2,0.8543971450773228,Homo sapiens,NME2,tf,A549,Epithelium,Lung,0,NME2
53323|INTS3,0.8612991358712584,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
77064|ZNF675,0.8681571027915247,Homo sapiens,ZNF675,tf,293T,None,None,1,ZNF675
65064|ZNF34,0.8721621668081523,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
77123|ZNF433,0.8826408945281692,Homo sapiens,ZNF433,tf,293T,None,None,1,ZNF433
76968|MBOAT4,0.8850337961914041,Homo sapiens,MBOAT4,other,HeLa,Epithelium,Cervix,0,MBOAT4
77026|ZNF81,0.8855502564224463,Homo sapiens,ZNF81,tf,293T,None,None,1,ZNF81
77189|ZFP69,0.8891148865313432,Homo sapiens,ZFP69,tf,293T,None,None,1,ZFP69
69557|ASH1L,0.889647667455315,Homo sapiens,ASH1L,cr,MV4-11,Leukemia Cell,None,1,ASH1L
73967|ZNF225,0.890397959122514,Homo sapiens,ZNF225,other,293T,None,None,1,ZNF225
76422|MAML3,0.893396109186527,Homo sapiens,MAML3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MAML3
77018|ZNF93,0.9021201020767663,Homo sapiens,ZNF93,tf,293T,None,None,1,ZNF93
77141|ZNF302,0.9253619970470986,Homo sapiens,ZNF302,tf,293T,None,None,1,ZNF302
77094|ZNF550,0.9258099773836364,Homo sapiens,ZNF550,tf,293T,None,None,1,ZNF550
77037|ZNF786,0.9450217339495253,Homo sapiens,ZNF786,tf,293T,None,None,1,ZNF786
8564|TBL1X,0.952191854325612,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
77154|ZNF254,0.9542341516395618,Homo sapiens,ZNF254,tf,293T,None,None,1,ZNF254
77518|H3K18me1,0.9571107093070796,Homo sapiens,H3K18me1,,U2OS,None,Bone,1,H3K18me1
76470|MBD3L2,0.9597776612023873,Homo sapiens,MBD3L2,other,None,None,None,0,MBD3L2
65089|ZNF136,0.9672762184898733,Homo sapiens,ZNF136,,HEK293,Epithelium,Embryonic Kidney,1,ZNF136
77069|ZNF627,0.9706054700908661,Homo sapiens,ZNF627,tf,293T,None,None,1,ZNF627
77168|ZNF17,0.9750283081125988,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
77175|ZNF133,0.9808817505961474,Homo sapiens,ZNF133,tf,293T,None,None,1,ZNF133
76568|UHRF2,0.9887415672006445,Homo sapiens,UHRF2,other,293T,None,None,1,UHRF2
77155|ZNF248,0.9996055928547505,Homo sapiens,ZNF248,tf,293T,None,None,1,ZNF248
65069|ZNF490,0.9999266294132362,Homo sapiens,ZNF490,,HEK293,Epithelium,Embryonic Kidney,1,ZNF490
76567|ZNF618,0.9999442167097492,Homo sapiens,ZNF618,tf,293T,None,None,1,ZNF618
65125|PRDM6,0.9999630898970495,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
65196|ZNF586,0.9999796438121274,Homo sapiens,ZNF586,,HEK293,Epithelium,Embryonic Kidney,1,ZNF586
77332|SP140,0.9999853234371927,Homo sapiens,SP140,tf,None,Macrophage,None,1,SP140
8563|GPS2,0.9999960987148686,Homo sapiens,GPS2,not sure,HEK293T,Epithelium,Embryonic Kidney,1,GPS2
41573|ING5,0.9999990129365458,Homo sapiens,ING5,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING5
77068|ZNF649,0.9999998224444222,Homo sapiens,ZNF649,tf,293T,None,None,1,ZNF649
41412|ERCC2,0.9999999999116134,Homo sapiens,ERCC2,tf,HT1080,None,Connective Tissue,1,ERCC2
41411|ERCC3,0.9999999999128598,Homo sapiens,ERCC3,predicted chromatin regulator,HT1080,None,Connective Tissue,1,ERCC3
69626|PSMA7,0.999999999995427,Homo sapiens,PSMA7,other,None,Hematopoietic stem and progenitor cell,None,1,PSMA7
76854|CDCA2,1.0,Homo sapiens,CDCA2,other,HeLa,Epithelium,Cervix,1,CDCA2
38859|CEBPE,1.0,Homo sapiens,CEBPE,tf,LoVo,None,Colon,0,CEBPE
